 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220100 Arraial";9;9;3328,25;2998,61;-;-;329,64;-;-;369,81;369,81;42;4,7;-;-
"220120 Barras";130;130;64351,27;48845,99;-;-;15505,28;-;-;495,01;495,01;452;3,5;4;3,08
"220150 Batalha";78;78;42113,56;34508,76;-;-;7604,80;-;-;539,92;539,92;280;3,6;-;-
"220160 Beneditinos";9;9;3703,74;3255,73;-;-;448,01;-;-;411,53;411,53;62;6,9;-;-
"220190 Bom Jesus";331;331;217219,70;165491,71;-;-;51727,99;-;-;656,25;656,25;1227;3,7;10;3,02
"220220 Campo Maior";538;538;247861,86;197384,12;-;-;50477,74;-;-;460,71;460,71;1708;3,2;15;2,79
"220230 Canto do Buriti";99;99;42873,99;35097,67;-;-;7776,32;-;-;433,07;433,07;270;2,7;-;-
"220260 Castelo do Piauí";35;35;18459,55;14111,16;-;-;4348,39;-;-;527,42;527,42;144;4,1;-;-
"220290 Corrente";132;132;80864,28;59527,23;-;-;21337,05;-;-;612,61;612,61;423;3,2;5;3,79
"220310 Cristino Castro";57;57;40935,03;37179,51;-;-;3755,52;-;-;718,16;718,16;171;3,0;-;-
"220320 Curimatá";95;95;47849,37;37474,02;-;-;10375,35;-;-;503,68;503,68;260;2,7;1;1,05
"220330 Demerval Lobão";96;96;61314,58;46987,43;-;-;14327,15;-;-;638,69;638,69;253;2,6;-;-
"220350 Elesbão Veloso";39;39;15257,12;12980,29;-;-;2276,83;-;-;391,21;391,21;130;3,3;-;-
"220370 Esperantina";355;355;204724,58;145925,79;-;-;58798,79;-;-;576,69;576,69;589;1,7;2;0,56
"220390 Floriano";969;969;915130,36;691924,29;10734,50;-;206617,61;-;-;944,41;944,41;4312;4,4;50;5,16
"220430 Fronteiras";190;190;116658,88;104360,54;-;-;12298,34;-;-;613,99;613,99;630;3,3;-;-
"220450 Guadalupe";34;34;15654,80;13242,18;-;-;2412,62;-;-;460,44;460,44;77;2,3;1;2,94
"220510 Itaueira";21;21;8327,12;7204,16;-;-;1122,96;-;-;396,53;396,53;66;3,1;-;-
"220520 Jaicós";81;81;27556,99;24136,92;-;-;3420,07;-;-;340,21;340,21;161;2,0;-;-
"220550 José de Freitas";96;96;37052,91;30038,25;-;-;7014,66;-;-;385,97;385,97;196;2,0;-;-
"220570 Luís Correia";44;44;10442,26;8986,61;-;-;1455,65;-;-;237,32;237,32;125;2,8;-;-
"220580 Luzilândia";200;200;101891,69;74525,79;-;-;27365,90;-;-;509,46;509,46;523;2,6;-;-
"220590 Manoel Emídio";12;12;6037,11;4107,76;-;-;1929,35;-;-;503,09;503,09;12;1,0;-;-
"220620 Miguel Alves";113;113;55170,93;47911,86;-;-;7259,07;-;-;488,24;488,24;201;1,8;-;-
"220650 Monsenhor Hipólito";46;46;11431,05;9795,11;-;-;1635,94;-;-;248,50;248,50;99;2,2;-;-
"220700 Oeiras";354;354;520396,96;433284,83;-;-;87112,13;-;-;1470,05;1470,05;1358;3,8;10;2,82
"220760 Parnaguá";122;122;76450,23;64759,72;-;-;11690,51;-;-;626,64;626,64;360;3,0;-;-
"220770 Parnaíba";1635;1635;1470205,39;1120506,70;-;-;349698,69;-;-;899,21;899,21;10225;6,3;85;5,20
"220780 Paulistana";162;162;82807,87;58848,49;-;-;23959,38;-;-;511,16;511,16;345;2,1;2;1,23
"220790 Pedro II";190;190;59203,40;48213,44;-;-;10989,96;-;-;311,60;311,60;816;4,3;3;1,58
"220800 Picos";868;868;560587,42;441297,07;-;-;119290,35;-;-;645,84;645,84;3608;4,2;48;5,53
"220810 Pimenteiras";8;8;3098,29;2708,77;-;-;389,52;-;-;387,29;387,29;26;3,3;-;-
"220830 Piracuruca";64;64;30916,44;21092,82;-;-;9823,62;-;-;483,07;483,07;330;5,2;-;-
"220840 Piripiri";548;548;406801,98;294660,83;-;-;112141,15;-;-;742,34;742,34;2211;4,0;27;4,93
"220850 Porto";22;22;5448,12;4101,97;-;-;1346,15;-;-;247,64;247,64;36;1,6;-;-
"220880 Regeneração";93;93;34370,89;29637,68;-;-;4733,21;-;-;369,58;369,58;177;1,9;2;2,15
"220890 Ribeiro Gonçalves";23;23;6539,66;5562,51;-;-;977,15;-;-;284,33;284,33;46;2,0;-;-
"220960 São Félix do Piauí";2;2;405,02;344,13;-;-;60,89;-;-;202,51;202,51;3;1,5;-;-
"221000 São João do Piauí";126;126;52335,06;39598,39;-;-;12736,67;-;-;415,36;415,36;392;3,1;4;3,17
"221040 São Miguel do Tapuio";24;24;10389,99;7977,24;-;-;2412,75;-;-;432,92;432,92;83;3,5;-;-
"221050 São Pedro do Piauí";18;18;11209,05;8801,65;-;-;2407,40;-;-;622,72;622,72;50;2,8;-;-
"221060 São Raimundo Nonato";838;838;550039,57;461920,89;-;-;88118,68;-;-;656,37;656,37;2579;3,1;17;2,03
"221070 Simões";140;140;75919,31;67783,20;-;-;8136,11;-;-;542,28;542,28;418;3,0;-;-
"221100 Teresina";7777;7895;15903530,40;13012543,03;-;-;2890987,37;-;-;2014,38;2044,94;47565;6,1;374;4,81
"221110 União";38;38;14375,21;11208,80;-;-;3166,41;-;-;378,29;378,29;158;4,2;1;2,63
"221120 Uruçuí";191;191;116292,69;89012,59;-;-;27280,10;-;-;608,86;608,86;580;3,0;4;2,09
"221130 Valença do Piauí";206;206;111423,84;79862,24;-;-;31561,60;-;-;540,89;540,89;531;2,6;3;1,46
"221170 Wall Ferraz";30;30;18202,46;16262,68;-;-;1939,78;-;-;606,75;606,75;88;2,9;-;-
"230020 Acaraú";271;271;120894,29;82036,63;-;-;38857,66;-;-;446,10;446,10;647;2,4;2;0,74
"230030 Acopiara";96;96;51044,19;35306,45;-;-;15737,74;-;-;531,71;531,71;246;2,6;-;-
"230040 Aiuaba";11;11;5607,98;4414,33;-;-;1193,65;-;-;509,82;509,82;25;2,3;-;-
"230070 Alto Santo";5;5;3232,82;2591,75;-;-;641,07;-;-;646,56;646,56;19;3,8;-;-
"230075 Amontada";9;9;3872,10;2426,20;-;-;1445,90;-;-;430,23;430,23;9;1,0;-;-
"230080 Antonina do Norte";1;1;204,50;176,56;-;-;27,94;-;-;204,50;204,50;2;2,0;-;-
"230090 Apuiarés";5;5;2061,28;1538,75;-;-;522,53;-;-;412,26;412,26;26;5,2;-;-
"230100 Aquiraz";134;134;66698,51;46374,95;-;-;20323,56;-;-;497,75;497,75;384;2,9;9;6,72
"230110 Aracati";269;269;162442,94;116106,55;-;-;46336,39;-;-;603,88;603,88;1006;3,7;7;2,60
"230125 Ararendá";5;5;1718,22;1475,96;-;-;242,26;-;-;343,64;343,64;18;3,6;-;-
"230130 Araripe";23;23;14000,74;12160,90;-;-;1839,84;-;-;608,73;608,73;92;4,0;2;8,70
"230140 Aratuba";8;8;2051,60;1758,72;-;-;292,88;-;-;256,45;256,45;33;4,1;-;-
"230160 Assaré";11;11;7902,59;6251,12;-;-;1651,47;-;-;718,42;718,42;35;3,2;-;-
"230170 Aurora";138;138;72457,69;52491,99;-;-;19965,70;-;-;525,06;525,06;373;2,7;-;-
"230185 Banabuiú";29;29;12570,86;9485,23;-;-;3085,63;-;-;433,48;433,48;90;3,1;3;10,34
"230190 Barbalha";916;916;2197269,50;1779272,33;-;-;417997,17;-;-;2398,77;2398,77;5461;6,0;80;8,73
"230195 Barreira";6;6;1780,01;1400,66;-;-;379,35;-;-;296,67;296,67;14;2,3;-;-
"230200 Barro";10;10;6681,96;5787,07;-;-;894,89;-;-;668,20;668,20;59;5,9;3;30,00
"230210 Baturité";124;124;61822,31;39178,38;-;-;22643,93;-;-;498,57;498,57;205;1,7;-;-
"230220 Beberibe";37;37;23120,38;18267,91;-;-;4852,47;-;-;624,88;624,88;117;3,2;3;8,11
