 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mar/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"290323 Barro Alto";75;75;38965,63;35181,98;-;-;3783,65;-;-;519,54;519,54;186;2,5;-;-
"290330 Barro Preto";2;2;922,59;721,08;-;-;201,51;-;-;461,29;461,29;7;3,5;-;-
"290327 Barrocas";26;26;17646,45;13737,16;-;-;3909,29;-;-;678,71;678,71;108;4,2;1;3,85
"290340 Belmonte";73;73;45067,71;36380,75;-;-;8686,96;-;-;617,37;617,37;272;3,7;5;6,85
"290350 Belo Campo";47;47;5725,30;4397,37;-;-;1327,93;-;-;121,81;121,81;211;4,5;8;17,02
"290380 Boa Vista do Tupim";12;12;3359,37;2540,89;-;-;818,48;-;-;279,95;279,95;37;3,1;1;8,33
"290390 Bom Jesus da Lapa";421;421;202021,09;144774,04;-;-;57247,05;-;-;479,86;479,86;1604;3,8;9;2,14
"290395 Bom Jesus da Serra";31;31;14054,91;11468,40;-;-;2586,51;-;-;453,38;453,38;149;4,8;2;6,45
"290400 Boninal";32;32;12396,80;10140,71;-;-;2256,09;-;-;387,40;387,40;79;2,5;-;-
"290410 Boquira";46;46;25331,96;19158,13;-;-;6173,83;-;-;550,69;550,69;202;4,4;6;13,04
"290420 Botuporã";7;7;3245,75;2650,05;-;-;595,70;-;-;463,68;463,68;12;1,7;-;-
"290430 Brejões";18;18;13271,22;10104,83;-;-;3166,39;-;-;737,29;737,29;44;2,4;1;5,56
"290460 Brumado";436;436;312151,35;245392,74;-;-;66758,61;-;-;715,94;715,94;1550;3,6;19;4,36
"290475 Buritirama";39;39;24148,75;20660,35;-;-;3488,40;-;-;619,20;619,20;117;3,0;-;-
"290490 Cachoeira";39;39;18841,76;15102,49;-;-;3739,27;-;-;483,12;483,12;132;3,4;4;10,26
"290500 Caculé";66;66;30694,51;20805,77;-;-;9888,74;-;-;465,07;465,07;232;3,5;3;4,55
"290510 Caém";73;73;45832,99;40162,56;-;-;5670,43;-;-;627,85;627,85;259;3,5;2;2,74
"290520 Caetité";200;200;98191,90;72428,89;-;-;25763,01;-;-;490,96;490,96;669;3,3;4;2,00
"290530 Cafarnaum";41;41;25089,20;19122,05;-;-;5967,15;-;-;611,93;611,93;134;3,3;-;-
"290560 Camacan";286;286;169579,25;133182,51;-;-;36396,74;-;-;592,93;592,93;1032;3,6;21;7,34
"290570 Camaçari";555;555;379264,65;275417,30;-;-;103847,35;-;-;683,36;683,36;2556;4,6;11;1,98
"290590 Campo Alegre de Lourdes";140;140;80606,62;63590,00;-;-;17016,62;-;-;575,76;575,76;371;2,7;1;0,71
"290600 Campo Formoso";262;262;265995,16;203289,47;-;-;62705,69;-;-;1015,25;1015,25;886;3,4;13;4,96
"290610 Canápolis";37;37;17876,51;14109,45;-;-;3767,06;-;-;483,15;483,15;66;1,8;1;2,70
"290620 Canarana";61;61;33602,38;26791,59;-;-;6810,79;-;-;550,86;550,86;215;3,5;2;3,28
"290630 Canavieiras";49;49;33233,37;27291,09;-;-;5942,28;-;-;678,23;678,23;250;5,1;-;-
"290640 Candeal";4;4;872,67;737,12;-;-;135,55;-;-;218,17;218,17;11;2,8;-;-
"290650 Candeias";269;269;483120,63;412882,48;-;-;70238,15;-;-;1795,99;1795,99;1512;5,6;23;8,55
"290660 Candiba";45;45;45497,78;36842,95;-;-;8654,83;-;-;1011,06;1011,06;129;2,9;7;15,56
"290680 Cansanção";140;140;44212,85;35792,81;-;-;8420,04;-;-;315,81;315,81;351;2,5;6;4,29
"290682 Canudos";22;22;10712,91;8283,35;-;-;2429,56;-;-;486,95;486,95;65;3,0;1;4,55
"290687 Capim Grosso";109;109;47076,97;32610,54;-;-;14466,43;-;-;431,90;431,90;351;3,2;3;2,75
"290690 Caravelas";27;27;14085,10;10820,80;-;-;3264,30;-;-;521,67;521,67;101;3,7;4;14,81
"290710 Carinhanha";32;32;18011,34;11349,11;-;-;6662,23;-;-;562,85;562,85;66;2,1;2;6,25
"290720 Casa Nova";8;8;3426,58;2873,18;-;-;553,40;-;-;428,32;428,32;67;8,4;-;-
"290730 Castro Alves";102;102;45638,94;33712,02;-;-;11926,92;-;-;447,44;447,44;277;2,7;4;3,92
"290750 Catu";314;314;125863,00;97412,00;-;-;28451,00;-;-;400,84;400,84;483;1,5;9;2,87
"290755 Caturama";9;9;10341,91;8337,05;-;-;2004,86;-;-;1149,10;1149,10;35;3,9;-;-
"290780 Cícero Dantas";44;44;15061,97;12392,59;-;-;2669,38;-;-;342,32;342,32;160;3,6;3;6,82
"290790 Cipó";36;36;12745,78;9479,26;-;-;3266,52;-;-;354,05;354,05;133;3,7;-;-
"290800 Coaraci";22;22;9176,70;6556,48;-;-;2620,22;-;-;417,12;417,12;81;3,7;2;9,09
"290810 Cocos";119;119;76987,24;66211,80;-;-;10775,44;-;-;646,95;646,95;357;3,0;-;-
"290830 Conceição do Almeida";43;43;33215,08;27133,66;-;-;6081,42;-;-;772,44;772,44;131;3,0;4;9,30
"290840 Conceição do Coité";423;423;169144,56;123000,02;-;-;46144,54;-;-;399,87;399,87;1249;3,0;5;1,18
"290850 Conceição do Jacuípe";38;38;32518,32;26443,42;-;-;6074,90;-;-;855,75;855,75;167;4,4;4;10,53
"290860 Conde";15;15;6135,14;4885,79;-;-;1249,35;-;-;409,01;409,01;25;1,7;2;13,33
"290870 Condeúba";52;52;17654,86;13989,17;-;-;3665,69;-;-;339,52;339,52;190;3,7;2;3,85
"290890 Coração de Maria";15;15;14377,21;11414,98;-;-;2962,23;-;-;958,48;958,48;48;3,2;-;-
"290900 Cordeiros";22;22;12641,64;10215,74;-;-;2425,90;-;-;574,62;574,62;93;4,2;1;4,55
"290910 Coribe";103;103;36612,30;29113,92;-;-;7498,38;-;-;355,46;355,46;256;2,5;2;1,94
"290930 Correntina";102;102;65897,73;52651,25;-;-;13246,48;-;-;646,06;646,06;306;3,0;-;-
"290950 Cravolândia";31;31;17848,46;15890,38;-;-;1958,08;-;-;575,76;575,76;115;3,7;-;-
"290960 Crisópolis";33;33;12203,49;8279,87;-;-;3923,62;-;-;369,80;369,80;99;3,0;1;3,03
"290970 Cristópolis";187;187;170990,72;146668,81;-;-;24321,91;-;-;914,39;914,39;561;3,0;-;-
"290980 Cruz das Almas";202;202;77865,31;49577,36;-;-;28287,95;-;-;385,47;385,47;323;1,6;-;-
"290990 Curaçá";50;50;30370,85;24819,35;-;-;5551,50;-;-;607,42;607,42;141;2,8;-;-
"291005 Dias d'Ávila";147;147;149058,88;114466,79;-;-;34592,09;-;-;1014,01;1014,01;456;3,1;15;10,20
"291010 Dom Basílio";16;16;7345,25;6073,60;-;-;1271,65;-;-;459,08;459,08;49;3,1;-;-
"291030 Elísio Medrado";23;23;9462,87;7799,93;-;-;1662,94;-;-;411,43;411,43;61;2,7;1;4,35
"291040 Encruzilhada";47;47;28359,29;23537,67;-;-;4821,62;-;-;603,39;603,39;228;4,9;3;6,38
"291050 Entre Rios";32;32;11065,88;8724,50;-;-;2341,38;-;-;345,81;345,81;161;5,0;3;9,38
"290050 Érico Cardoso";12;12;3513,43;3178,58;-;-;334,85;-;-;292,79;292,79;37;3,1;-;-
"291060 Esplanada";102;102;48517,98;33188,85;-;-;15329,13;-;-;475,67;475,67;336;3,3;2;1,96
"291070 Euclides da Cunha";271;271;116399,19;85232,02;-;-;31167,17;-;-;429,52;429,52;913;3,4;12;4,43
"291072 Eunápolis";379;379;1031358,83;847397,78;-;-;183961,05;-;-;2721,26;2721,26;1951;5,1;35;9,23
"291080 Feira de Santana";3376;3403;6245692,83;4926010,04;-;-;1319682,79;-;-;1835,35;1850,03;20252;6,0;133;3,94
"291085 Filadélfia";46;46;27763,64;21106,20;-;-;6657,44;-;-;603,56;603,56;127;2,8;2;4,35
"291110 Formosa do Rio Preto";215;215;122512,72;106210,44;-;-;16302,28;-;-;569,83;569,83;645;3,0;-;-
"291120 Gandu";89;89;39899,14;27525,52;-;-;12373,62;-;-;448,30;448,30;157;1,8;2;2,25
"291130 Gentio do Ouro";20;20;18811,87;15125,44;-;-;3686,43;-;-;940,59;940,59;85;4,3;-;-
"291150 Gongogi";19;19;6578,11;5127,21;-;-;1450,90;-;-;346,22;346,22;51;2,7;2;10,53
"291170 Guanambi";592;592;682711,52;547533,15;-;-;135178,37;-;-;1153,23;1153,23;3207;5,4;36;6,08
"291180 Guaratinga";29;29;11439,96;8697,38;-;-;2742,58;-;-;394,48;394,48;103;3,6;-;-
"291190 Iaçu";44;44;17478,34;13365,13;-;-;4113,21;-;-;397,24;397,24;154;3,5;6;13,64
"291200 Ibiassucê";52;52;22406,45;16262,71;-;-;6143,74;-;-;430,89;430,89;139;2,7;2;3,85
"291210 Ibicaraí";36;36;17575,26;13836,72;-;-;3738,54;-;-;488,20;488,20;118;3,3;6;16,67
"291230 Ibicuí";19;19;7647,91;5523,09;-;-;2124,82;-;-;402,52;402,52;38;2,0;1;5,26
"291270 Ibirapitanga";70;70;54187,31;42356,48;-;-;11830,83;-;-;774,10;774,10;209;3,0;-;-
"291280 Ibirapuã";34;34;24877,42;19987,32;-;-;4890,10;-;-;731,69;731,69;161;4,7;-;-
"291290 Ibirataia";99;99;46605,95;38598,32;-;-;8007,63;-;-;470,77;470,77;334;3,4;5;5,05
"291300 Ibitiara";99;99;34848,99;26649,71;-;-;8199,28;-;-;352,01;352,01;200;2,0;2;2,02
"291310 Ibititá";31;31;15237,15;11884,26;-;-;3352,89;-;-;491,52;491,52;63;2,0;-;-
"291320 Ibotirama";212;212;121873,69;86493,52;-;-;35380,17;-;-;574,88;574,88;610;2,9;4;1,89
"291340 Igaporã";38;38;32919,71;25895,09;-;-;7024,62;-;-;866,31;866,31;175;4,6;7;18,42
"291345 Igrapiúna";35;35;12757,91;10510,35;-;-;2247,56;-;-;364,51;364,51;120;3,4;-;-
"291350 Iguaí";163;163;89327,64;74193,60;-;-;15134,04;-;-;548,02;548,02;461;2,8;1;0,61
"291360 Ilhéus";1967;1967;4540236,59;3784755,42;-;-;755481,17;-;-;2308,20;2308,20;11171;5,7;197;10,02
"291370 Inhambupe";20;20;8343,24;6196,65;-;-;2146,59;-;-;417,16;417,16;47;2,4;2;10,00
"291380 Ipecaetá";7;7;2548,64;2065,70;-;-;482,94;-;-;364,09;364,09;23;3,3;2;28,57
"291390 Ipiaú";498;498;285780,28;228027,88;-;-;57752,40;-;-;573,86;573,86;1837;3,7;25;5,02
"291410 Ipupiara";1;1;198,81;171,65;-;-;27,16;-;-;198,81;198,81;3;3,0;-;-
"291420 Irajuba";95;95;35837,18;30274,54;-;-;5562,64;-;-;377,23;377,23;246;2,6;-;-
"291430 Iramaia";96;96;45446,85;40231,83;-;-;5215,02;-;-;473,40;473,40;284;3,0;-;-
"291440 Iraquara";278;278;134824,35;113500,82;-;-;21323,53;-;-;484,98;484,98;517;1,9;-;-
"291450 Irará";34;34;13438,17;11323,67;-;-;2114,50;-;-;395,24;395,24;107;3,1;3;8,82
"291460 Irecê";646;646;967425,35;796599,00;-;-;170826,35;-;-;1497,56;1497,56;3211;5,0;46;7,12
"291465 Itabela";120;120;66723,23;43938,92;-;2624,14;17536,03;2624,14;2624,14;556,03;556,03;289;2,4;5;4,17
"291470 Itaberaba";275;275;1147663,16;959660,71;-;-;188002,45;-;-;4173,32;4173,32;1630;5,9;16;5,82
"291480 Itabuna";1367;1367;2233125,46;1745251,40;-;-;487874,06;-;-;1633,60;1633,60;6917;5,1;113;8,27
"291490 Itacaré";11;11;4496,91;3626,32;-;-;870,59;-;-;408,81;408,81;26;2,4;-;-
"291500 Itaeté";16;16;6897,73;4702,70;-;-;2195,03;-;-;431,11;431,11;16;1,0;1;6,25
"291535 Itaguaçu da Bahia";23;23;7731,97;5900,19;-;-;1831,78;-;-;336,17;336,17;113;4,9;-;-
"291540 Itaju do Colônia";15;15;10123,96;7740,76;-;-;2383,20;-;-;674,93;674,93;39;2,6;-;-
"291550 Itajuípe";147;147;113832,79;100801,68;-;-;13031,11;-;-;774,37;774,37;441;3,0;-;-
"291560 Itamaraju";348;348;191044,18;131199,14;-;-;59845,04;-;-;548,98;548,98;976;2,8;12;3,45
"291580 Itambé";126;126;50321,05;38485,15;-;-;11835,90;-;-;399,37;399,37;296;2,3;4;3,17
"291600 Itanhém";85;85;46651,64;36437,52;-;-;10214,12;-;-;548,84;548,84;267;3,1;2;2,35
"291610 Itaparica";189;189;109689,10;81177,77;-;-;28511,33;-;-;580,37;580,37;564;3,0;7;3,70
"291630 Itapebi";19;19;7177,97;5916,63;-;-;1261,34;-;-;377,79;377,79;81;4,3;2;10,53
"291640 Itapetinga";240;240;212726,81;172903,45;-;-;39823,36;-;-;886,36;886,36;1190;5,0;22;9,17
"291650 Itapicuru";24;24;10018,99;7435,07;-;-;2583,92;-;-;417,46;417,46;50;2,1;1;4,17
"291670 Itaquara";18;18;21483,52;17318,20;-;-;4165,32;-;-;1193,53;1193,53;65;3,6;-;-
"291680 Itarantim";61;61;35784,62;30405,50;-;-;5379,12;-;-;586,63;586,63;264;4,3;4;6,56
"291685 Itatim";28;28;11613,37;9589,61;-;-;2023,76;-;-;414,76;414,76;56;2,0;1;3,57
"291690 Itiruçu";143;143;103365,01;83437,25;-;-;19927,76;-;-;722,83;722,83;314;2,2;3;2,10
"291700 Itiúba";72;72;30890,78;23945,92;-;-;6944,86;-;-;429,04;429,04;238;3,3;5;6,94
"291710 Itororó";71;71;51703,41;41832,45;-;-;9870,96;-;-;728,22;728,22;218;3,1;-;-
"291720 Ituaçu";21;21;8932,88;6422,16;-;-;2510,72;-;-;425,38;425,38;108;5,1;2;9,52
"291730 Ituberá";37;37;18466,25;12015,46;-;-;6450,79;-;-;499,09;499,09;95;2,6;-;-
"291733 Iuiú";14;14;7732,68;4894,10;-;-;2838,58;-;-;552,33;552,33;26;1,9;-;-
"291735 Jaborandi";61;61;23525,02;18889,71;-;-;4635,31;-;-;385,66;385,66;194;3,2;2;3,28
"291740 Jacaraci";37;37;18456,26;15000,95;-;-;3455,31;-;-;498,82;498,82;187;5,1;4;10,81
"291750 Jacobina";477;477;529389,54;420920,79;-;-;108468,75;-;-;1109,83;1109,83;1615;3,4;54;11,32
"291760 Jaguaquara";166;166;62593,32;47792,87;-;-;14800,45;-;-;377,07;377,07;413;2,5;7;4,22
"291770 Jaguarari";32;32;17171,92;13790,70;-;-;3381,22;-;-;536,62;536,62;89;2,8;1;3,13
"291800 Jequié";1039;1039;2188987,93;1826464,33;-;-;362523,60;-;-;2106,82;2106,82;7432;7,2;90;8,66
"291810 Jeremoabo";7;7;2549,10;1697,50;-;-;851,60;-;-;364,16;364,16;17;2,4;-;-
"291820 Jiquiriçá";31;31;16738,53;13215,70;-;-;3522,83;-;-;539,95;539,95;105;3,4;5;16,13
"291830 Jitaúna";21;21;17917,57;14772,21;-;-;3145,36;-;-;853,22;853,22;73;3,5;-;-
"291835 João Dourado";34;34;16165,58;12223,30;-;-;3942,28;-;-;475,46;475,46;98;2,9;1;2,94
"291840 Juazeiro";1549;1633;2100024,73;1710327,64;-;-;389697,09;-;-;1285,99;1355,73;8975;5,8;114;7,36
"291850 Jussara";51;51;26251,87;22221,93;-;-;4029,94;-;-;514,74;514,74;223;4,4;1;1,96
"291855 Jussari";8;8;2528,51;2055,35;-;-;473,16;-;-;316,06;316,06;40;5,0;-;-
"291860 Jussiape";12;12;8535,45;7225,41;-;-;1310,04;-;-;711,29;711,29;51;4,3;1;8,33
"291880 Laje";31;31;21798,67;17402,95;-;-;4395,72;-;-;703,18;703,18;140;4,5;5;16,13
"291905 Lajedo do Tabocal";37;37;12797,28;10762,10;-;-;2035,18;-;-;345,87;345,87;118;3,2;1;2,70
"291915 Lapão";80;80;52936,74;41782,66;-;-;11154,08;-;-;661,71;661,71;227;2,8;2;2,50
"291920 Lauro de Freitas";388;388;330298,51;263859,38;-;-;66439,13;-;-;851,28;851,28;2306;5,9;20;5,15
"291940 Licínio de Almeida";27;27;13402,94;10744,76;-;-;2658,18;-;-;496,41;496,41;132;4,9;3;11,11
"291950 Livramento de Nossa Senhora";229;229;159682,30;125075,49;-;-;34606,81;-;-;697,30;697,30;764;3,3;20;8,73
"291955 Luís Eduardo Magalhães";172;172;75361,86;46906,44;-;-;28455,42;-;-;438,15;438,15;357;2,1;-;-
"291960 Macajuba";18;18;6870,28;5669,52;-;-;1200,76;-;-;381,68;381,68;55;3,1;2;11,11
"291970 Macarani";95;95;59174,13;51522,03;-;-;7652,10;-;-;622,89;622,89;372;3,9;1;1,05
"291980 Macaúbas";125;125;58094,67;45049,16;-;-;13045,51;-;-;464,76;464,76;425;3,4;5;4,00
"292000 Maiquinique";33;33;17440,02;15124,14;-;-;2315,88;-;-;528,49;528,49;103;3,1;2;6,06
"292010 Mairi";77;77;29022,71;23650,01;-;-;5372,70;-;-;376,92;376,92;251;3,3;3;3,90
"292020 Malhada";27;27;20326,68;17359,06;-;-;2967,62;-;-;752,84;752,84;135;5,0;2;7,41
"292050 Maracás";85;85;58289,31;47032,12;-;-;11257,19;-;-;685,76;685,76;380;4,5;8;9,41
"292080 Marcionílio Souza";9;9;2437,46;2102,29;-;-;335,17;-;-;270,83;270,83;31;3,4;1;11,11
"292100 Mata de São João";140;140;87366,20;64750,62;-;-;22615,58;-;-;624,04;624,04;550;3,9;6;4,29
"292105 Matina";35;35;27163,55;21358,31;-;-;5805,24;-;-;776,10;776,10;204;5,8;4;11,43
"292110 Medeiros Neto";85;85;41135,26;32444,32;-;-;8690,94;-;-;483,94;483,94;325;3,8;7;8,24
"292120 Miguel Calmon";261;261;137062,52;102588,35;-;-;34474,17;-;-;525,14;525,14;650;2,5;6;2,30
"292130 Milagres";27;27;13668,22;9690,86;-;-;3977,36;-;-;506,23;506,23;71;2,6;1;3,70
"292170 Morro do Chapéu";117;117;53816,87;42741,28;-;-;11075,59;-;-;459,97;459,97;482;4,1;7;5,98
"292180 Mortugaba";25;25;12189,56;9672,07;-;-;2517,49;-;-;487,58;487,58;91;3,6;6;24,00
"292190 Mucugê";19;19;11852,85;9212,86;-;-;2639,99;-;-;623,83;623,83;66;3,5;-;-
"292200 Mucuri";159;159;100848,80;71127,21;-;-;29721,59;-;-;634,27;634,27;389;2,4;7;4,40
"292205 Mulungu do Morro";28;28;13983,90;11381,19;-;-;2602,71;-;-;499,42;499,42;98;3,5;-;-
"292210 Mundo Novo";41;41;15612,81;11808,32;-;-;3804,49;-;-;380,80;380,80;121;3,0;1;2,44
"292230 Muritiba";102;102;78415,20;65314,56;-;-;13100,64;-;-;768,78;768,78;-;-;-;-
"292240 Mutuípe";56;56;34938,14;28209,98;-;-;6728,16;-;-;623,90;623,90;210;3,8;4;7,14
"292250 Nazaré";113;113;66382,98;52107,67;-;-;14275,31;-;-;587,46;587,46;344;3,0;14;12,39
"292265 Nordestina";38;38;18358,20;14620,26;-;-;3737,94;-;-;483,11;483,11;133;3,5;6;15,79
"292270 Nova Canaã";138;138;82038,74;69566,29;-;-;12472,45;-;-;594,48;594,48;411;3,0;-;-
"292273 Nova Fátima";1;1;512,87;483,47;-;-;29,40;-;-;512,87;512,87;4;4,0;-;-
"292290 Nova Soure";46;46;19643,10;15618,39;-;-;4024,71;-;-;427,02;427,02;152;3,3;5;10,87
"292300 Nova Viçosa";68;68;42438,65;32929,25;-;-;9509,40;-;-;624,10;624,10;317;4,7;5;7,35
"292310 Olindina";132;132;76470,03;66353,33;-;-;10116,70;-;-;579,32;579,32;352;2,7;1;0,76
"292320 Oliveira dos Brejinhos";44;44;15946,05;12209,32;-;-;3736,73;-;-;362,41;362,41;119;2,7;3;6,82
"292330 Ouriçangas";12;12;6032,20;4295,40;-;-;1736,80;-;-;502,68;502,68;18;1,5;2;16,67
"292335 Ourolândia";33;33;14237,74;11086,86;-;-;3150,88;-;-;431,45;431,45;92;2,8;3;9,09
"292340 Palmas de Monte Alto";22;22;14077,29;11448,89;-;-;2628,40;-;-;639,88;639,88;76;3,5;-;-
"292360 Paramirim";227;227;138511,67;99808,65;-;-;38703,02;-;-;610,18;610,18;581;2,6;16;7,05
"292370 Paratinga";92;92;37167,46;30779,13;-;-;6388,33;-;-;403,99;403,99;209;2,3;-;-
"292390 Pau Brasil";14;14;5566,88;3966,02;-;-;1600,86;-;-;397,63;397,63;34;2,4;2;14,29
"292400 Paulo Afonso";530;530;273297,00;190938,96;-;-;82358,04;-;-;515,65;515,65;2083;3,9;20;3,77
"292405 Pé de Serra";6;6;2950,43;2626,13;-;-;324,30;-;-;491,74;491,74;29;4,8;1;16,67
"292430 Piatã";49;49;30373,78;22801,74;-;-;7572,04;-;-;619,87;619,87;103;2,1;3;6,12
"292450 Pindaí";54;54;29251,03;21010,28;-;-;8240,75;-;-;541,69;541,69;186;3,4;3;5,56
"292460 Pindobaçu";84;84;47250,82;39022,23;-;-;8228,59;-;-;562,51;562,51;344;4,1;1;1,19
"292465 Pintadas";17;17;6562,48;5547,24;-;-;1015,24;-;-;386,03;386,03;103;6,1;3;17,65
"292470 Piripá";19;19;8500,07;6937,33;-;-;1562,74;-;-;447,37;447,37;98;5,2;1;5,26
"292480 Piritiba";17;17;6739,01;5779,49;-;-;959,52;-;-;396,41;396,41;62;3,6;2;11,76
"292490 Planaltino";39;39;19579,81;17986,59;-;-;1593,22;-;-;502,05;502,05;115;2,9;-;-
"292500 Planalto";37;37;18678,54;14740,45;-;-;3938,09;-;-;504,83;504,83;193;5,2;2;5,41
"292510 Poções";165;165;63688,60;46658,67;-;-;17029,93;-;-;385,99;385,99;521;3,2;7;4,24
"292520 Pojuca";147;147;44325,20;33874,70;-;-;10450,50;-;-;301,53;301,53;540;3,7;3;2,04
"292525 Ponto Novo";42;42;20071,34;15405,97;-;-;4665,37;-;-;477,89;477,89;120;2,9;3;7,14
"292530 Porto Seguro";802;802;716138,89;520162,98;-;11451,02;164398,26;11451,02;20126,63;892,94;892,94;3440;4,3;39;4,86
"292540 Potiraguá";9;9;2897,88;2246,73;-;-;651,15;-;-;321,99;321,99;35;3,9;-;-
"292560 Presidente Dutra";14;14;7836,68;6757,61;-;-;1079,07;-;-;559,76;559,76;47;3,4;2;14,29
"292575 Presidente Tancredo Neves";35;35;23238,95;17605,00;-;-;5633,95;-;-;663,97;663,97;115;3,3;5;14,29
"292580 Queimadas";107;107;52490,35;42779,23;-;-;9711,12;-;-;490,56;490,56;227;2,1;-;-
"292590 Quijingue";45;45;16734,82;12508,86;-;-;4225,96;-;-;371,88;371,88;138;3,1;-;-
"292595 Rafael Jambeiro";29;29;11313,24;8300,32;-;-;3012,92;-;-;390,11;390,11;102;3,5;3;10,34
"292600 Remanso";4;4;91803,02;78543,84;-;-;13259,18;-;-;22950,76;22950,76;63;15,8;3;75,00
"292610 Retirolândia";14;14;5938,87;4301,82;-;-;1637,05;-;-;424,21;424,21;38;2,7;-;-
"292620 Riachão das Neves";32;32;13663,39;11366,78;-;-;2296,61;-;-;426,98;426,98;96;3,0;-;-
"292630 Riachão do Jacuípe";137;137;83664,19;61242,40;-;-;22421,79;-;-;610,69;610,69;433;3,2;1;0,73
"292640 Riacho de Santana";106;106;75288,61;59658,50;-;-;15630,11;-;-;710,27;710,27;471;4,4;9;8,49
"292650 Ribeira do Amparo";4;4;1845,22;1364,86;-;-;480,36;-;-;461,30;461,30;6;1,5;-;-
"292660 Ribeira do Pombal";397;397;278786,17;211562,13;-;-;67224,04;-;-;702,23;702,23;1663;4,2;16;4,03
"292670 Rio de Contas";11;11;2853,53;2270,19;-;-;583,34;-;-;259,41;259,41;25;2,3;-;-
"292690 Rio do Pires";61;61;36854,39;32426,14;-;-;4428,25;-;-;604,17;604,17;157;2,6;2;3,28
"292700 Rio Real";72;72;26526,23;20217,52;-;-;6308,71;-;-;368,42;368,42;263;3,7;2;2,78
"292720 Ruy Barbosa";454;454;176484,88;128014,31;-;-;48470,57;-;-;388,73;388,73;750;1,7;6;1,32
"292730 Salinas da Margarida";17;17;13870,01;10731,53;-;-;3138,48;-;-;815,88;815,88;36;2,1;-;-
"292740 Salvador";19166;19505;53178665,00;43875981,65;-;-;9302683,35;-;-;2726,41;2774,64;131186;6,8;1207;6,30
"292790 Santa Inês";35;35;15682,14;13050,17;-;-;2631,97;-;-;448,06;448,06;112;3,2;5;14,29
"292810 Santa Maria da Vitória";142;142;76893,72;57988,51;-;-;18905,21;-;-;541,51;541,51;362;2,5;7;4,93
"292840 Santa Rita de Cássia";70;70;26673,92;21878,84;-;-;4795,08;-;-;381,06;381,06;351;5,0;4;5,71
"292850 Santa Teresinha";25;25;7695,13;6151,68;-;-;1543,45;-;-;307,81;307,81;78;3,1;-;-
"292800 Santaluz";170;170;89523,47;71678,05;-;-;17845,42;-;-;526,61;526,61;546;3,2;9;5,29
"292820 Santana";67;67;25658,56;19554,59;-;-;6103,97;-;-;382,96;382,96;189;2,8;2;2,99
"292870 Santo Antônio de Jesus";1122;1122;1032352,77;833047,44;-;-;199305,33;-;-;920,10;920,10;4335;3,9;61;5,44
"292880 Santo Estêvão";50;50;34838,47;26551,99;-;-;8286,48;-;-;696,77;696,77;138;2,8;6;12,00
"292890 São Desidério";100;100;57778,99;42188,62;-;-;15590,37;-;-;577,79;577,79;273;2,7;-;-
"292895 São Domingos";5;5;1182,60;924,59;-;-;258,01;-;-;236,52;236,52;15;3,0;-;-
"292910 São Felipe";33;33;28048,28;22954,48;-;-;5093,80;-;-;849,95;849,95;161;4,9;7;21,21
"292900 São Félix";183;183;176956,05;141404,68;-;-;35551,37;-;-;966,97;966,97;605;3,3;4;2,19
"292905 São Félix do Coribe";57;57;28741,39;22911,88;-;-;5829,51;-;-;504,23;504,23;191;3,4;3;5,26
"292920 São Francisco do Conde";124;124;81766,59;60156,51;-;-;21610,08;-;-;659,41;659,41;480;3,9;9;7,26
"292925 São Gabriel";40;40;29578,79;23210,91;-;-;6367,88;-;-;739,47;739,47;131;3,3;4;10,00
"292930 São Gonçalo dos Campos";10;10;6773,17;5437,32;-;-;1335,85;-;-;677,32;677,32;37;3,7;-;-
"292940 São Miguel das Matas";156;156;119248,62;102396,97;-;-;16851,65;-;-;764,41;764,41;454;2,9;-;-
"292950 São Sebastião do Passé";71;71;70474,62;55872,19;-;-;14602,43;-;-;992,60;992,60;368;5,2;18;25,35
"292960 Sapeaçu";34;34;23054,61;18634,54;-;-;4420,07;-;-;678,08;678,08;122;3,6;1;2,94
"292970 Sátiro Dias";15;15;10985,56;8202,53;-;-;2783,03;-;-;732,37;732,37;55;3,7;-;-
"292980 Saúde";54;54;33476,15;29833,05;-;-;3643,10;-;-;619,93;619,93;192;3,6;5;9,26
"292990 Seabra";145;145;176304,55;146507,05;-;-;29797,50;-;-;1215,89;1215,89;885;6,1;12;8,28
"293000 Sebastião Laranjeiras";14;14;9122,59;7334,02;-;-;1788,57;-;-;651,61;651,61;49;3,5;-;-
"293010 Senhor do Bonfim";182;182;81510,59;53619,57;-;-;27891,02;-;-;447,86;447,86;557;3,1;6;3,30
"293020 Sento Sé";52;52;23324,71;18124,10;-;-;5200,61;-;-;448,55;448,55;120;2,3;4;7,69
