 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Abr/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230100 Aquiraz";155;155;124454,60;93782,99;-;-;30671,61;-;-;802,93;802,93;629;4,1;19;12,26
"230110 Aracati";399;399;291895,87;213234,72;-;-;78661,15;-;-;731,57;731,57;1428;3,6;31;7,77
"230130 Araripe";49;49;25412,83;21196,52;-;-;4216,31;-;-;518,63;518,63;203;4,1;-;-
"230160 Assaré";20;20;23436,08;18815,15;-;-;4620,93;-;-;1171,80;1171,80;97;4,8;1;5,00
"230170 Aurora";165;165;104192,39;77047,91;-;-;27144,48;-;-;631,47;631,47;458;2,8;2;1,21
"230185 Banabuiú";27;27;20797,94;17173,50;-;-;3624,44;-;-;770,29;770,29;136;5,0;1;3,70
"230190 Barbalha";1214;1214;3051021,56;2493710,89;-;-;557310,67;-;-;2513,20;2513,20;6560;5,4;100;8,24
"230195 Barreira";26;26;39000,00;31095,74;-;-;7904,26;-;-;1500,00;1500,00;126;4,8;-;-
"230200 Barro";26;26;22521,85;18455,98;-;-;4065,87;-;-;866,22;866,22;150;5,8;2;7,69
"230210 Baturité";171;171;111416,24;75174,23;-;-;36242,01;-;-;651,56;651,56;390;2,3;3;1,75
"230230 Bela Cruz";78;78;83736,40;66909,89;-;-;16826,51;-;-;1073,54;1073,54;431;5,5;4;5,13
"230240 Boa Viagem";122;122;109110,19;87450,40;-;-;21659,79;-;-;894,35;894,35;364;3,0;14;11,48
"230250 Brejo Santo";674;674;1046477,78;858226,55;-;-;188251,23;-;-;1552,64;1552,64;2091;3,1;34;5,04
"230260 Camocim";292;292;198093,63;146309,86;-;-;51783,77;-;-;678,40;678,40;823;2,8;4;1,37
"230280 Canindé";405;405;295019,96;207491,93;-;-;87528,03;-;-;728,44;728,44;1308;3,2;17;4,20
"230300 Caridade";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;1;33,33
"230320 Caririaçu";55;55;46256,82;37957,08;-;-;8299,74;-;-;841,03;841,03;222;4,0;1;1,82
"230330 Cariús";62;62;60267,23;49173,65;-;-;11093,58;-;-;972,05;972,05;279;4,5;3;4,84
"230340 Carnaubal";42;42;29943,20;23630,06;-;-;6313,14;-;-;712,93;712,93;120;2,9;1;2,38
"230350 Cascavel";139;139;106159,12;76336,67;-;-;29822,45;-;-;763,73;763,73;472;3,4;4;2,88
"230360 Catarina";33;33;27159,07;21683,16;-;-;5475,91;-;-;823,00;823,00;153;4,6;-;-
"230365 Catunda";11;11;8373,67;6704,43;-;-;1669,24;-;-;761,24;761,24;38;3,5;1;9,09
"230370 Caucaia";805;805;1274896,52;1016092,75;-;-;258803,77;-;-;1583,72;1583,72;4053;5,0;148;18,39
"230380 Cedro";79;79;81680,23;64661,10;-;-;17019,13;-;-;1033,93;1033,93;228;2,9;3;3,80
"230393 Choró";13;13;6669,53;5556,66;-;-;1112,87;-;-;513,04;513,04;51;3,9;1;7,69
"230395 Chorozinho";17;17;20998,55;16859,24;-;-;4139,31;-;-;1235,21;1235,21;59;3,5;1;5,88
"230410 Crateús";603;603;894337,22;729625,36;-;-;164711,86;-;-;1483,15;1483,15;2472;4,1;54;8,96
"230420 Crato";1106;1106;984101,83;753369,85;-;-;230731,98;-;-;889,78;889,78;3370;3,0;32;2,89
"230423 Croatá";44;44;25071,87;19492,40;-;-;5579,47;-;-;569,82;569,82;173;3,9;1;2,27
"230425 Cruz";90;90;108530,11;86023,31;-;-;22506,80;-;-;1205,89;1205,89;405;4,5;13;14,44
"230426 Deputado Irapuan Pinheiro";33;33;35703,56;28522,12;-;-;7181,44;-;-;1081,93;1081,93;84;2,5;1;3,03
"230427 Ererê";3;3;3321,68;2663,03;-;-;658,65;-;-;1107,23;1107,23;14;4,7;-;-
"230428 Eusébio";262;262;150504,23;100288,20;-;-;50216,03;-;-;574,44;574,44;347;1,3;-;-
"230440 Fortaleza";17759;18096;38374015,76;31347752,87;-;-;7026262,89;-;-;2120,58;2160,82;135039;7,6;1412;7,95
"230445 Fortim";30;30;43704,50;34860,27;-;-;8844,23;-;-;1456,82;1456,82;152;5,1;2;6,67
"230450 Frecheirinha";26;26;25907,48;21219,56;-;-;4687,92;-;-;996,44;996,44;121;4,7;3;11,54
"230470 Granja";43;43;18899,07;14127,03;-;-;4772,04;-;-;439,51;439,51;122;2,8;-;-
"230480 Granjeiro";5;5;5310,36;4280,37;-;-;1029,99;-;-;1062,07;1062,07;28;5,6;-;-
"230500 Guaraciaba do Norte";63;63;57259,79;43218,00;-;-;14041,79;-;-;908,89;908,89;266;4,2;2;3,17
"230520 Hidrolândia";34;34;17162,41;13573,38;-;-;3589,03;-;-;504,78;504,78;195;5,7;3;8,82
"230523 Horizonte";152;152;133933,25;97725,25;-;-;36208,00;-;-;881,14;881,14;537;3,5;2;1,32
"230526 Ibaretama";3;3;1960,51;1590,73;-;-;369,78;-;-;653,50;653,50;40;13,3;-;-
"230530 Ibiapina";58;58;45985,08;36569,60;-;-;9415,48;-;-;792,85;792,85;230;4,0;4;6,90
"230540 Icó";225;225;403613,91;331619,43;-;-;71994,48;-;-;1793,84;1793,84;712;3,2;14;6,22
"230550 Iguatu";624;624;556956,29;434437,34;-;-;122518,95;-;-;892,56;892,56;2306;3,7;44;7,05
"230560 Independência";45;45;43563,96;34963,64;-;-;8600,32;-;-;968,09;968,09;208;4,6;-;-
"230580 Ipu";76;76;38791,07;27764,39;-;-;11026,68;-;-;510,41;510,41;167;2,2;2;2,63
"230590 Ipueiras";31;31;11500,56;9010,28;-;-;2490,28;-;-;370,99;370,99;134;4,3;1;3,23
"230600 Iracema";31;31;22384,85;17615,47;-;-;4769,38;-;-;722,09;722,09;98;3,2;4;12,90
"230620 Itaiçaba";10;10;14082,42;11267,98;-;-;2814,44;-;-;1408,24;1408,24;50;5,0;1;10,00
"230625 Itaitinga";25;25;27780,44;22357,21;-;-;5423,23;-;-;1111,22;1111,22;172;6,9;4;16,00
"230630 Itapagé";82;82;71038,52;55755,03;-;-;15283,49;-;-;866,32;866,32;399;4,9;4;4,88
"230640 Itapipoca";1029;1029;2491496,89;2056000,44;-;-;435496,45;-;-;2421,28;2421,28;4758;4,6;63;6,12
"230650 Itapiúna";40;40;50562,11;40502,00;-;-;10060,11;-;-;1264,05;1264,05;148;3,7;2;5,00
"230655 Itarema";101;101;85612,97;68820,83;-;-;16792,14;-;-;847,65;847,65;504;5,0;2;1,98
"230670 Jaguaretama";30;30;33210,71;26826,90;-;-;6383,81;-;-;1107,02;1107,02;111;3,7;-;-
"230680 Jaguaribara";16;16;19418,51;15495,79;-;-;3922,72;-;-;1213,66;1213,66;36;2,3;-;-
"230690 Jaguaribe";99;99;76759,17;58834,29;-;-;17924,88;-;-;775,35;775,35;281;2,8;2;2,02
"230710 Jardim";45;45;44471,42;36626,44;-;-;7844,98;-;-;988,25;988,25;209;4,6;4;8,89
"230720 Jati";11;11;5716,32;4925,93;-;-;790,39;-;-;519,67;519,67;38;3,5;-;-
"230725 Jijoca de Jericoacoara";13;13;15771,55;12289,86;-;-;3481,69;-;-;1213,20;1213,20;63;4,8;-;-
"230730 Juazeiro do Norte";1454;1454;2330814,54;1952685,35;-;-;378129,19;-;-;1603,04;1603,04;9489;6,5;133;9,15
"230740 Jucás";57;57;41582,22;32373,52;-;-;9208,70;-;-;729,51;729,51;203;3,6;-;-
"230750 Lavras da Mangabeira";102;102;89182,28;71607,36;-;-;17574,92;-;-;874,34;874,34;359;3,5;3;2,94
"230760 Limoeiro do Norte";552;552;1316028,30;1106675,43;-;-;209352,87;-;-;2384,11;2384,11;2003;3,6;52;9,42
"230763 Madalena";34;34;40140,96;31698,96;-;-;8442,00;-;-;1180,62;1180,62;80;2,4;2;5,88
"230765 Maracanaú";1601;1601;1908666,89;1455869,94;-;-;452796,95;-;-;1192,17;1192,17;4316;2,7;59;3,69
"230770 Maranguape";240;240;414541,18;337920,71;-;-;76620,47;-;-;1727,25;1727,25;1286;5,4;43;17,92
"230800 Massapê";63;63;51570,53;39955,36;-;-;11615,17;-;-;818,58;818,58;243;3,9;-;-
"230810 Mauriti";90;90;79086,44;63117,20;-;-;15969,24;-;-;878,74;878,74;417;4,6;8;8,89
"230830 Milagres";36;36;29156,06;22731,60;-;-;6424,46;-;-;809,89;809,89;67;1,9;1;2,78
"230835 Milhã";25;25;17430,60;14233,33;-;-;3197,27;-;-;697,22;697,22;84;3,4;2;8,00
"230840 Missão Velha";75;75;67110,73;53836,13;-;-;13274,60;-;-;894,81;894,81;241;3,2;6;8,00
"230850 Mombaça";121;121;117154,15;92073,92;-;-;25080,23;-;-;968,22;968,22;615;5,1;5;4,13
"230860 Monsenhor Tabosa";20;20;17379,03;13819,33;-;-;3559,70;-;-;868,95;868,95;75;3,8;-;-
"230870 Morada Nova";112;112;59917,94;41889,40;-;-;18028,54;-;-;534,98;534,98;316;2,8;3;2,68
"230880 Moraújo";41;41;60481,68;48270,65;-;-;12211,03;-;-;1475,16;1475,16;292;7,1;1;2,44
"230900 Mucambo";122;122;106594,30;85786,93;-;-;20807,37;-;-;873,72;873,72;438;3,6;12;9,84
"230910 Mulungu";18;18;20561,22;16565,92;-;-;3995,30;-;-;1142,29;1142,29;157;8,7;3;16,67
"230920 Nova Olinda";15;15;11472,20;9345,41;-;-;2126,79;-;-;764,81;764,81;38;2,5;-;-
