 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"420760 Ipira";25;25;31202,93;25057,84;-;-;6145,09;-;-;1248,12;1248,12;102;4,1;1;4,00
"420765 Iporã do Oeste";65;65;41376,52;34018,29;-;-;7358,23;-;-;636,56;636,56;240;3,7;1;1,54
"420770 Ipumirim";15;15;10071,21;8982,73;-;-;1088,48;-;-;671,41;671,41;65;4,3;1;6,67
"420790 Irineópolis";44;44;43433,53;36730,55;-;-;6702,98;-;-;987,13;987,13;178;4,0;5;11,36
"420800 Itá";13;13;9940,80;5137,60;1464,17;-;2235,28;-;-;764,68;764,68;23;1,8;-;-
"420810 Itaiópolis";29;29;35485,29;28721,83;-;-;6763,46;-;-;1223,63;1223,63;153;5,3;1;3,45
"420820 Itajaí";957;957;3613819,86;3062037,69;-;-;551782,17;-;-;3776,20;3776,20;5434;5,7;75;7,84
"420830 Itapema";90;90;79979,79;62112,26;-;-;17867,53;-;-;888,66;888,66;186;2,1;4;4,44
"420840 Itapiranga";51;51;55810,75;41483,10;-;-;14327,65;-;-;1094,33;1094,33;116;2,3;1;1,96
"420850 Ituporanga";211;211;423954,00;353421,91;-;-;70532,09;-;-;2009,26;2009,26;1253;5,9;42;19,91
"420870 Jacinto Machado";54;54;35101,36;29386,71;-;-;5714,65;-;-;650,03;650,03;254;4,7;4;7,41
"420880 Jaguaruna";52;52;43444,59;35776,10;-;-;7668,49;-;-;835,47;835,47;306;5,9;8;15,38
"420890 Jaraguá do Sul";1238;1238;2546481,29;2036758,26;2350,00;-;506223,03;-;-;2056,93;2056,93;5589;4,5;99;8,00
"420900 Joaçaba";552;552;1880921,11;1541998,88;-;-;338922,23;-;-;3407,47;3407,47;2557;4,6;42;7,61
"420910 Joinville";3675;3675;11811769,87;9767534,01;-;-;2044235,86;-;-;3214,09;3214,09;23209;6,3;337;9,17
"420930 Lages";1218;1218;4343878,35;3629127,76;-;-;714750,59;-;-;3566,40;3566,40;7704;6,3;147;12,07
"420960 Lauro Muller";24;24;16895,29;15050,55;-;-;1844,74;-;-;703,97;703,97;213;8,9;3;12,50
"420970 Lebon Régis";23;23;24125,22;19324,29;-;-;4800,93;-;-;1048,92;1048,92;86;3,7;-;-
"420985 Lindóia do Sul";43;43;34245,15;31348,35;-;-;2896,80;-;-;796,40;796,40;1058;24,6;4;9,30
"421000 Luiz Alves";20;20;22436,44;18159,33;-;-;4277,11;-;-;1121,82;1121,82;145;7,3;1;5,00
"421003 Luzerna";81;81;81789,80;73215,83;-;-;8573,97;-;-;1009,75;1009,75;1296;16,0;10;12,35
"421010 Mafra";717;717;1907242,54;1573851,83;6398,54;-;324434,26;-;-;2660,03;2660,03;2907;4,1;48;6,69
"421030 Major Vieira";63;63;30105,25;24198,53;-;-;5906,72;-;-;477,86;477,86;99;1,6;4;6,35
"421050 Maravilha";228;228;397719,94;332552,84;-;-;65167,10;-;-;1744,39;1744,39;1030;4,5;19;8,33
"421060 Massaranduba";26;26;18627,67;13820,73;-;-;4806,94;-;-;716,45;716,45;48;1,8;4;15,38
"421080 Meleiro";93;93;101306,34;84176,11;-;-;17130,23;-;-;1089,32;1089,32;569;6,1;10;10,75
"421090 Modelo";77;77;96276,79;78104,49;-;-;18172,30;-;-;1250,35;1250,35;378;4,9;2;2,60
"421100 Mondaí";43;43;35919,66;30941,56;-;-;4978,10;-;-;835,34;835,34;511;11,9;-;-
"421120 Morro da Fumaça";175;175;188533,89;156848,11;-;-;31685,78;-;-;1077,34;1077,34;1185;6,8;12;6,86
"421140 Nova Erechim";113;113;84877,30;58884,64;-;-;25992,66;-;-;751,13;751,13;46;0,4;-;-
"421150 Nova Trento";40;40;211548,40;178946,21;-;-;32602,19;-;-;5288,71;5288,71;382;9,6;21;52,50
"421160 Nova Veneza";38;38;18884,64;13432,18;-;-;5452,46;-;-;496,96;496,96;73;1,9;2;5,26
"421170 Orleans";122;122;100711,53;78186,83;-;-;22524,70;-;-;825,50;825,50;492;4,0;12;9,84
"421175 Otacílio Costa";92;92;105056,56;84434,93;-;-;20621,63;-;-;1141,92;1141,92;541;5,9;2;2,17
"421200 Palma Sola";62;62;23095,59;16301,64;-;-;6793,95;-;-;372,51;372,51;149;2,4;1;1,61
"421210 Palmitos";113;113;110527,51;93615,20;-;-;16912,31;-;-;978,12;978,12;1017;9,0;2;1,77
"421220 Papanduva";85;85;73556,08;59807,15;-;-;13748,93;-;-;865,37;865,37;588;6,9;3;3,53
"421250 Penha";86;86;155880,39;109345,00;3721,37;-;39085,89;-;-;1812,56;1812,56;259;3,0;-;-
"421260 Peritiba";20;20;9528,14;4282,05;1071,34;-;2662,25;-;-;476,41;476,41;28;1,4;-;-
"421290 Pinhalzinho";101;101;74259,97;53864,18;-;-;20395,79;-;-;735,25;735,25;291;2,9;3;2,97
"421320 Pomerode";191;191;150590,00;110605,36;1812,80;-;35798,30;-;-;788,43;788,43;393;2,1;5;2,62
"421340 Ponte Serrada";169;169;171202,41;143618,65;-;-;27583,76;-;-;1013,03;1013,03;1052;6,2;2;1,18
"421360 Porto União";241;241;420208,01;336787,34;-;-;83420,67;-;-;1743,60;1743,60;865;3,6;28;11,62
"421370 Pouso Redondo";69;69;75150,48;60871,37;-;-;14279,11;-;-;1089,14;1089,14;298;4,3;4;5,80
"421380 Praia Grande";114;114;81204,03;65506,98;2013,93;-;12544,61;-;-;712,32;712,32;707;6,2;4;3,51
"421400 Presidente Getúlio";24;24;25403,91;20669,61;-;-;4734,30;-;-;1058,50;1058,50;171;7,1;4;16,67
"421420 Quilombo";82;82;39413,81;31363,78;-;-;8050,03;-;-;480,66;480,66;496;6,0;4;4,88
"421450 Rio do Campo";14;14;3367,95;2980,96;-;-;386,99;-;-;240,57;240,57;45;3,2;1;7,14
"421480 Rio do Sul";722;722;2609056,93;2107622,65;-;-;501434,28;-;-;3613,65;3613,65;4523;6,3;50;6,93
"421470 Rio dos Cedros";110;110;80643,94;56299,77;-;-;24344,17;-;-;733,13;733,13;244;2,2;5;4,55
"421490 Rio Fortuna";36;36;14849,29;12023,11;-;-;2826,18;-;-;412,48;412,48;76;2,1;2;5,56
"421530 Salete";8;8;3296,03;2846,89;-;-;449,14;-;-;412,00;412,00;41;5,1;-;-
"421540 Salto Veloso";17;17;10543,79;8722,40;-;-;1821,39;-;-;620,22;620,22;37;2,2;-;-
"421550 Santa Cecília";159;159;127480,37;103887,47;-;-;23592,90;-;-;801,76;801,76;1186;7,5;5;3,14
"421570 Santo Amaro da Imperatriz";20;20;29008,93;23795,12;-;-;5213,81;-;-;1450,45;1450,45;92;4,6;2;10,00
"421580 São Bento do Sul";245;245;631007,05;513272,95;-;-;117734,10;-;-;2575,54;2575,54;1104;4,5;32;13,06
"421590 São Bonifácio";19;19;9061,96;8135,55;-;-;926,41;-;-;476,95;476,95;61;3,2;-;-
"421600 São Carlos";74;74;51310,97;38644,70;2160,05;-;9120,29;-;-;693,39;693,39;275;3,7;8;10,81
"421620 São Francisco do Sul";138;138;138232,68;105577,04;-;-;32655,64;-;-;1001,69;1001,69;805;5,8;10;7,25
"421630 São João Batista";78;78;38844,45;31465,78;-;-;7378,67;-;-;498,01;498,01;357;4,6;12;15,38
"421625 São João do Oeste";17;17;6451,15;5599,11;-;-;852,04;-;-;379,48;379,48;40;2,4;1;5,88
"421650 São Joaquim";133;133;125687,26;101479,55;-;-;24207,71;-;-;945,02;945,02;677;5,1;8;6,02
"421660 São José";2022;2141;4680021,16;3849020,19;-;-;831000,97;-;-;2185,90;2314,55;17771;8,8;130;6,43
"421670 São José do Cedro";51;51;53674,99;42579,54;-;-;11095,45;-;-;1052,45;1052,45;196;3,8;2;3,92
"421690 São Lourenço do Oeste";145;145;95715,91;75167,57;-;-;20548,34;-;-;660,11;660,11;471;3,2;4;2,76
"421710 São Martinho";35;35;18661,84;16414,57;-;-;2247,27;-;-;533,20;533,20;149;4,3;3;8,57
"421720 São Miguel do Oeste";446;446;1296432,10;1088449,24;-;-;207982,86;-;-;2906,80;2906,80;2272;5,1;63;14,13
"421725 São Pedro de Alcântara";37;47;55535,49;47364,60;-;-;8170,89;-;-;1181,61;1500,96;1666;45,0;3;8,11
"421730 Saudades";27;27;13590,06;12087,35;-;-;1502,71;-;-;503,34;503,34;103;3,8;3;11,11
"421770 Sombrio";108;108;76343,07;49974,85;1596,98;-;22544,40;-;-;706,88;706,88;218;2,0;8;7,41
"421780 Taió";106;106;45525,12;34568,56;-;-;10956,56;-;-;429,48;429,48;274;2,6;2;1,89
"421790 Tangará";40;40;52176,78;42000,20;-;-;10176,58;-;-;1304,42;1304,42;215;5,4;3;7,50
"421800 Tijucas";139;139;148356,48;120230,26;-;-;28126,22;-;-;1067,31;1067,31;619;4,5;12;8,63
"421810 Timbé do Sul";3;3;1629,24;981,51;-;-;647,73;-;-;543,08;543,08;5;1,7;-;-
"421820 Timbó";58;58;218701,21;185395,25;-;-;33305,96;-;-;3770,71;3770,71;378;6,5;7;12,07
"421830 Três Barras";170;170;163935,45;129292,85;-;-;34642,60;-;-;964,33;964,33;986;5,8;5;2,94
"421840 Treze de Maio";110;110;83231,60;68879,30;-;-;14352,30;-;-;756,65;756,65;304;2,8;4;3,64
"421860 Trombudo Central";25;73;117171,23;108082,75;-;-;9088,48;-;-;1605,09;4686,85;1538;61,5;5;20,00
"421870 Tubarão";1271;1271;3594721,30;2916843,57;-;-;677877,73;-;-;2828,26;2828,26;6803;5,4;96;7,55
"421875 Tunápolis";46;46;46267,09;40707,88;-;-;5559,21;-;-;1005,81;1005,81;710;15,4;2;4,35
"421880 Turvo";64;64;57183,37;46450,03;-;-;10733,34;-;-;893,49;893,49;256;4,0;2;3,13
"421890 Urubici";29;29;31333,64;25590,09;-;-;5743,55;-;-;1080,47;1080,47;182;6,3;2;6,90
"421900 Urussanga";90;90;70270,81;58658,27;-;-;11612,54;-;-;780,79;780,79;568;6,3;5;5,56
"421910 Vargeão";31;31;14908,13;10155,50;-;-;4752,63;-;-;480,91;480,91;49;1,6;-;-
"421920 Vidal Ramos";11;11;2669,99;2358,79;-;-;311,20;-;-;242,73;242,73;52;4,7;-;-
"421930 Videira";317;317;843261,44;710636,66;-;-;132624,78;-;-;2660,13;2660,13;1435;4,5;24;7,57
"421935 Vitor Meireles";14;14;4142,58;3678,26;-;-;464,32;-;-;295,90;295,90;48;3,4;-;-
"421950 Xanxerê";639;639;2478777,78;2042335,01;-;-;436442,77;-;-;3879,15;3879,15;3585;5,6;62;9,70
"421960 Xavantina";26;26;8651,29;7447,38;-;-;1203,91;-;-;332,74;332,74;61;2,3;1;3,85
"421970 Xaxim";103;103;62992,49;48714,39;-;-;14278,10;-;-;611,58;611,58;247;2,4;2;1,94
"430003 Aceguá";44;44;19612,40;16880,14;-;-;2732,26;-;-;445,74;445,74;265;6,0;5;11,36
"430010 Agudo";75;75;74883,50;63081,71;-;-;11801,79;-;-;998,45;998,45;463;6,2;5;6,67
"430020 Ajuricaba";19;19;26320,15;22447,86;-;-;3872,29;-;-;1385,27;1385,27;222;11,7;3;15,79
"430030 Alecrim";37;37;30992,90;26822,83;-;-;4170,07;-;-;837,65;837,65;279;7,5;2;5,41
"430040 Alegrete";418;418;1114555,05;938810,88;-;-;175744,17;-;-;2666,40;2666,40;2944;7,0;49;11,72
"430050 Alpestre";40;40;19294,56;15342,26;-;-;3952,30;-;-;482,36;482,36;149;3,7;1;2,50
"430060 Alvorada";529;529;536141,64;420651,67;-;-;115489,97;-;-;1013,50;1013,50;2377;4,5;35;6,62
"430064 Ametista do Sul";26;26;25934,15;21425,37;-;-;4508,78;-;-;997,47;997,47;100;3,8;3;11,54
"430070 Anta Gorda";28;28;16277,19;14203,60;-;-;2073,59;-;-;581,33;581,33;109;3,9;3;10,71
"430080 Antônio Prado";73;73;60741,89;48172,70;-;-;12569,19;-;-;832,08;832,08;305;4,2;3;4,11
"430090 Aratiba";18;18;8769,83;7117,21;-;-;1652,62;-;-;487,21;487,21;38;2,1;-;-
"430100 Arroio do Meio";197;197;154919,15;117831,07;-;-;37088,08;-;-;786,39;786,39;783;4,0;5;2,54
"430120 Arroio do Tigre";79;79;66738,96;55489,77;-;-;11249,19;-;-;844,80;844,80;504;6,4;3;3,80
"430130 Arroio Grande";36;36;40951,31;34364,06;-;-;6587,25;-;-;1137,54;1137,54;228;6,3;6;16,67
"430140 Arvorezinha";58;58;36226,52;29516,01;-;-;6710,51;-;-;624,60;624,60;263;4,5;3;5,17
"430150 Augusto Pestana";27;27;20610,82;16955,00;-;-;3655,82;-;-;763,36;763,36;293;10,9;-;-
"430160 Bagé";637;637;1097196,52;904005,77;-;-;193190,75;-;-;1722,44;1722,44;3761;5,9;97;15,23
"430210 Bento Gonçalves";571;571;1532698,12;1275436,28;-;-;257261,84;-;-;2684,23;2684,23;3164;5,5;26;4,55
"430220 Boa Vista do Buricá";31;31;23860,65;19777,67;-;-;4082,98;-;-;769,70;769,70;133;4,3;4;12,90
"430230 Bom Jesus";43;43;40321,17;32820,60;-;-;7500,57;-;-;937,70;937,70;265;6,2;4;9,30
"430235 Bom Princípio";40;40;36098,23;29864,11;-;-;6234,12;-;-;902,46;902,46;177;4,4;4;10,00
"430240 Bom Retiro do Sul";72;72;50388,92;42318,53;-;-;8070,39;-;-;699,85;699,85;288;4,0;7;9,72
"430270 Butiá";14;14;14430,30;11563,11;-;-;2867,19;-;-;1030,74;1030,74;73;5,2;-;-
"430280 Caçapava do Sul";145;145;125876,16;103327,78;-;-;22548,38;-;-;868,11;868,11;901;6,2;13;8,97
"430290 Cacequi";39;39;30929,42;26085,87;-;-;4843,55;-;-;793,06;793,06;294;7,5;1;2,56
"430300 Cachoeira do Sul";591;591;1768071,18;1491274,35;-;-;276796,83;-;-;2991,66;2991,66;4056;6,9;70;11,84
"430310 Cachoeirinha";369;369;589007,04;472011,94;-;-;116995,10;-;-;1596,23;1596,23;2034;5,5;37;10,03
"430330 Caibaté";22;22;17221,97;14361,95;-;-;2860,02;-;-;782,82;782,82;91;4,1;1;4,55
"430340 Caiçara";20;20;19093,95;16325,28;-;-;2768,67;-;-;954,70;954,70;248;12,4;1;5,00
"430350 Camaquã";345;345;714222,01;598859,49;-;-;115362,52;-;-;2070,21;2070,21;2010;5,8;47;13,62
"430360 Cambará do Sul";32;32;7699,10;6645,74;-;-;1053,36;-;-;240,60;240,60;252;7,9;3;9,38
"430370 Campina das Missões";37;37;29926,15;25858,45;-;-;4067,70;-;-;808,81;808,81;441;11,9;2;5,41
"430380 Campinas do Sul";16;16;17474,55;14101,63;-;-;3372,92;-;-;1092,16;1092,16;75;4,7;1;6,25
"430390 Campo Bom";263;263;261335,29;213706,33;-;-;47628,96;-;-;993,67;993,67;1006;3,8;19;7,22
"430400 Campo Novo";18;18;21461,11;17229,56;-;-;4231,55;-;-;1192,28;1192,28;64;3,6;-;-
"430430 Cândido Godói";56;56;34342,36;29316,31;-;-;5026,05;-;-;613,26;613,26;268;4,8;2;3,57
"430440 Canela";164;164;129813,15;100253,24;-;-;29559,91;-;-;791,54;791,54;1110;6,8;22;13,41
"430450 Canguçu";166;166;240531,94;197822,72;-;-;42709,22;-;-;1448,99;1448,99;963;5,8;25;15,06
"430460 Canoas";3024;3024;8393697,05;7059881,71;-;-;1333815,34;-;-;2775,69;2775,69;17348;5,7;277;9,16
"430463 Capão da Canoa";467;467;440654,56;346158,49;-;-;94496,07;-;-;943,59;943,59;2019;4,3;34;7,28
"430470 Carazinho";385;385;972600,54;817763,55;-;-;154836,99;-;-;2526,24;2526,24;2250;5,8;50;12,99
"430480 Carlos Barbosa";152;152;107072,07;82113,52;-;-;24958,55;-;-;704,42;704,42;422;2,8;5;3,29
"430490 Casca";5;5;2648,48;2284,34;-;-;364,14;-;-;529,70;529,70;44;8,8;1;20,00
"430510 Caxias do Sul";2203;2314;8163773,26;6884584,52;-;-;1279188,74;-;-;3527,99;3705,75;16938;7,7;223;10,12
"430520 Cerro Largo";63;63;62157,98;51208,10;-;-;10949,88;-;-;986,63;986,63;284;4,5;6;9,52
"430530 Chapada";34;34;43610,89;35189,46;-;-;8421,43;-;-;1282,67;1282,67;186;5,5;4;11,76
"430535 Charqueadas";105;105;624301,00;531125,27;-;-;93175,73;-;-;5945,72;5945,72;841;8,0;24;22,86
"430540 Chiapetta";20;20;13305,51;10762,22;-;-;2543,29;-;-;665,28;665,28;77;3,9;2;10,00
"430570 Condor";45;45;25149,85;20614,88;-;-;4534,97;-;-;558,89;558,89;364;8,1;1;2,22
"430580 Constantina";35;35;40367,59;33461,16;-;-;6906,43;-;-;1153,36;1153,36;169;4,8;2;5,71
"430590 Coronel Bicaco";26;26;17759,35;14835,27;-;-;2924,08;-;-;683,05;683,05;101;3,9;-;-
"430600 Crissiumal";65;65;46808,69;38253,80;-;-;8554,89;-;-;720,13;720,13;340;5,2;4;6,15
"430610 Cruz Alta";419;419;1315678,86;1094877,62;-;-;220801,24;-;-;3140,05;3140,05;2619;6,3;81;19,33
"430620 Cruzeiro do Sul";7;7;3581,01;2983,44;-;-;597,57;-;-;511,57;511,57;47;6,7;-;-
"430630 David Canabarro";50;50;37027,15;30527,77;-;-;6499,38;-;-;740,54;740,54;251;5,0;3;6,00
"430640 Dois Irmãos";167;167;131786,50;99815,46;-;-;31971,04;-;-;789,14;789,14;1087;6,5;4;2,40
"430645 Dois Lajeados";45;45;34899,73;29133,26;-;-;5766,47;-;-;775,55;775,55;327;7,3;-;-
"430650 Dom Feliciano";23;23;26064,08;21707,72;-;-;4356,36;-;-;1133,22;1133,22;83;3,6;4;17,39
"430660 Dom Pedrito";161;161;425951,17;358611,08;-;-;67340,09;-;-;2645,66;2645,66;1170;7,3;24;14,91
"430680 Encantado";180;180;296603,05;246064,17;-;-;50538,88;-;-;1647,79;1647,79;980;5,4;13;7,22
"430690 Encruzilhada do Sul";119;119;84744,93;65919,18;-;-;18825,75;-;-;712,14;712,14;481;4,0;5;4,20
"430700 Erechim";896;896;1891834,66;1521427,70;-;-;370406,96;-;-;2111,42;2111,42;3599;4,0;41;4,58
"430750 Espumoso";95;95;228036,96;191735,00;-;-;36301,96;-;-;2400,39;2400,39;471;5,0;12;12,63
"430760 Estância Velha";102;102;95855,81;79392,42;-;-;16463,39;-;-;939,76;939,76;605;5,9;19;18,63
"430770 Esteio";418;418;736104,16;618762,30;-;-;117341,86;-;-;1761,01;1761,01;2932;7,0;45;10,77
"430780 Estrela";270;270;781279,78;658026,58;-;-;123253,20;-;-;2893,63;2893,63;1405;5,2;20;7,41
"430790 Farroupilha";388;388;1198069,12;1012887,87;-;-;185181,25;-;-;3087,81;3087,81;1672;4,3;22;5,67
"430800 Faxinal do Soturno";77;77;684100,15;585557,24;-;-;98542,91;-;-;8884,42;8884,42;623;8,1;11;14,29
"430810 Feliz";75;75;51749,39;40867,55;-;-;10881,84;-;-;689,99;689,99;405;5,4;5;6,67
"430820 Flores da Cunha";62;62;54993,73;44613,11;-;-;10380,62;-;-;887,00;887,00;256;4,1;3;4,84
"430845 Fortaleza dos Valos";7;7;6412,83;5252,85;-;-;1159,98;-;-;916,12;916,12;43;6,1;-;-
"430850 Frederico Westphalen";237;237;647331,52;545408,24;-;-;101923,28;-;-;2731,36;2731,36;1176;5,0;38;16,03
"430860 Garibaldi";259;259;1489589,35;1271573,08;-;-;218016,27;-;-;5751,31;5751,31;1578;6,1;41;15,83
"430870 Gaurama";10;10;12774,58;10740,05;-;-;2034,53;-;-;1277,46;1277,46;52;5,2;-;-
"430890 Getúlio Vargas";118;118;90509,83;71236,42;-;-;19273,41;-;-;767,03;767,03;537;4,6;2;1,69
"430900 Giruá";74;74;64459,77;55603,54;-;-;8856,23;-;-;871,08;871,08;399;5,4;7;9,46
"430910 Gramado";291;291;711615,10;593276,77;-;-;118338,33;-;-;2445,41;2445,41;1238;4,3;22;7,56
"430920 Gravataí";631;631;1134139,03;939677,13;-;-;194461,90;-;-;1797,37;1797,37;4112;6,5;64;10,14
"430925 Guabiju";3;3;847,41;743,45;-;-;103,96;-;-;282,47;282,47;14;4,7;-;-
"430930 Guaíba";86;86;399247,00;335547,50;-;-;63699,50;-;-;4642,41;4642,41;808;9,4;31;36,05
"430940 Guaporé";102;102;86801,06;69057,27;-;-;17743,79;-;-;850,99;850,99;451;4,4;3;2,94
"430950 Guarani das Missões";49;49;45279,93;38665,43;-;-;6614,50;-;-;924,08;924,08;343;7,0;4;8,16
"430710 Herval";10;10;8670,36;7172,11;-;-;1498,25;-;-;867,04;867,04;47;4,7;1;10,00
"430960 Horizontina";113;113;89681,61;73933,33;-;-;15748,28;-;-;793,64;793,64;369;3,3;5;4,42
"430970 Humaitá";14;14;14309,93;11625,53;-;-;2684,40;-;-;1022,14;1022,14;51;3,6;-;-
"431000 Ibirubá";81;81;93933,75;75755,26;-;-;18178,49;-;-;1159,68;1159,68;303;3,7;4;4,94
"431010 Igrejinha";220;220;446215,29;365515,06;-;-;80700,23;-;-;2028,25;2028,25;848;3,9;16;7,27
"431020 Ijuí";558;558;2215606,34;1862932,66;-;-;352673,68;-;-;3970,62;3970,62;2738;4,9;50;8,96
"431030 Ilópolis";28;28;19535,74;16783,21;-;-;2752,53;-;-;697,71;697,71;146;5,2;1;3,57
"431050 Iraí";40;40;29923,85;25707,42;-;-;4216,43;-;-;748,10;748,10;373;9,3;2;5,00
"431060 Itaqui";196;196;176680,02;143605,06;-;-;33074,96;-;-;901,43;901,43;870;4,4;22;11,22
"431075 Ivorá";8;8;5155,20;4301,28;-;-;853,92;-;-;644,40;644,40;28;3,5;-;-
"431080 Ivoti";93;93;85252,26;66613,59;-;-;18638,67;-;-;916,69;916,69;576;6,2;11;11,83
"431085 Jaboticaba";31;31;30215,94;25829,42;-;-;4386,52;-;-;974,71;974,71;454;14,6;3;9,68
"431100 Jaguarão";113;113;93535,01;73631,88;-;-;19903,13;-;-;827,74;827,74;636;5,6;13;11,50
"431110 Jaguari";68;68;63417,95;52427,86;-;-;10990,09;-;-;932,62;932,62;412;6,1;11;16,18
"431120 Júlio de Castilhos";62;62;47974,98;39377,83;-;-;8597,15;-;-;773,79;773,79;299;4,8;12;19,35
"431130 Lagoa Vermelha";128;128;121396,75;94801,57;-;-;26595,18;-;-;948,41;948,41;602;4,7;12;9,38
"431140 Lajeado";551;551;1619461,87;1336564,64;-;-;282897,23;-;-;2939,13;2939,13;2800;5,1;60;10,89
"431150 Lavras do Sul";6;6;3740,19;3265,68;-;-;474,51;-;-;623,37;623,37;53;8,8;-;-
"431180 Marau";175;175;131696,00;102116,55;-;-;29579,45;-;-;752,55;752,55;709;4,1;9;5,14
"431190 Marcelino Ramos";48;48;28539,16;23906,30;-;-;4632,86;-;-;594,57;594,57;743;15,5;-;-
"431205 Marques de Souza";41;41;40996,77;34006,86;-;-;6989,91;-;-;999,92;999,92;137;3,3;5;12,20
"431210 Mata";15;15;16735,82;13454,72;-;-;3281,10;-;-;1115,72;1115,72;36;2,4;-;-
"431220 Maximiliano de Almeida";25;25;24789,35;20523,81;-;-;4265,54;-;-;991,57;991,57;132;5,3;2;8,00
"431240 Montenegro";385;385;967434,79;820257,97;-;-;147176,82;-;-;2512,82;2512,82;3201;8,3;58;15,06
"431250 Mostardas";15;15;13442,35;10926,89;-;-;2515,46;-;-;896,16;896,16;62;4,1;1;6,67
"431265 Não-Me-Toque";72;72;77088,40;61187,54;-;-;15900,86;-;-;1070,67;1070,67;325;4,5;5;6,94
"431270 Nonoai";144;144;134456,35;108537,16;-;-;25919,19;-;-;933,72;933,72;851;5,9;8;5,56
"431290 Nova Bassano";42;42;37676,96;33193,91;-;-;4483,05;-;-;897,07;897,07;240;5,7;2;4,76
"431300 Nova Bréscia";34;34;28990,28;24282,59;-;-;4707,69;-;-;852,66;852,66;258;7,6;3;8,82
"431310 Nova Palma";60;60;54499,48;45439,47;-;-;9060,01;-;-;908,32;908,32;535;8,9;3;5,00
"431320 Nova Petrópolis";77;77;57067,48;47240,64;-;-;9826,84;-;-;741,14;741,14;430;5,6;10;12,99
"431340 Novo Hamburgo";1168;1171;3454802,07;2865231,66;-;-;589570,41;-;-;2950,30;2957,88;7369;6,3;105;8,99
"431350 Osório";415;415;1637400,68;1378410,47;-;-;258990,21;-;-;3945,54;3945,54;2657;6,4;68;16,39
"431360 Paim Filho";30;30;22144,64;19049,56;-;-;3095,08;-;-;738,15;738,15;218;7,3;2;6,67
"431365 Palmares do Sul";27;27;16459,07;13857,45;-;-;2601,62;-;-;609,60;609,60;163;6,0;3;11,11
"431370 Palmeira das Missões";133;133;223064,62;182318,21;-;-;40746,41;-;-;1677,18;1677,18;716;5,4;23;17,29
"431380 Palmitinho";97;97;79886,57;66280,83;-;-;13605,74;-;-;823,57;823,57;592;6,1;6;6,19
"431390 Panambi";188;188;160052,42;125045,14;-;-;35007,28;-;-;851,34;851,34;628;3,3;12;6,38
"431400 Paraí";14;14;11212,16;9478,52;-;-;1733,64;-;-;800,87;800,87;116;8,3;1;7,14
"431402 Paraíso do Sul";35;35;31082,20;25639,86;-;-;5442,34;-;-;888,06;888,06;126;3,6;1;2,86
"431405 Parobé";398;398;1153483,11;958298,74;-;-;195184,37;-;-;2898,20;2898,20;2104;5,3;45;11,31
"431410 Passo Fundo";2566;2571;9841922,56;8364453,74;-;-;1477468,82;-;-;3828,05;3835,51;17796;6,9;218;8,50
"431420 Pedro Osório";33;33;25451,97;21317,35;-;-;4134,62;-;-;771,27;771,27;236;7,2;-;-
"431430 Pejuçara";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;1;1,0;-;-
"431440 Pelotas";1603;1698;4477592,84;3767651,32;-;-;709941,52;-;-;2636,98;2793,26;16189;10,1;204;12,73
"431447 Pinhal Grande";10;10;3141,08;2721,03;-;-;420,05;-;-;314,11;314,11;50;5,0;-;-
"431450 Pinheiro Machado";26;26;36341,91;30409,11;-;-;5932,80;-;-;1397,77;1397,77;222;8,5;4;15,38
"431460 Piratini";66;66;50903,59;42693,77;-;-;8209,82;-;-;771,27;771,27;539;8,2;6;9,09
"431470 Planalto";69;69;28144,25;22857,75;-;-;5286,50;-;-;407,89;407,89;272;3,9;1;1,45
"431480 Portão";90;90;95652,76;79697,82;-;-;15954,94;-;-;1062,81;1062,81;766;8,5;9;10,00
"431490 Porto Alegre";12395;12495;40499281,49;34166428,81;-;-;6332852,68;-;-;3241,24;3267,39;101389;8,2;991;8,00
"431500 Porto Lucena";21;21;13903,30;11533,67;-;-;2369,63;-;-;662,06;662,06;68;3,2;1;4,76
"431510 Porto Xavier";79;79;101666,27;83045,19;-;-;18621,08;-;-;1286,91;1286,91;455;5,8;7;8,86
"431520 Putinga";8;8;4341,12;3896,65;-;-;444,47;-;-;542,64;542,64;68;8,5;-;-
"431530 Quaraí";126;126;343822,52;288781,01;-;-;55041,51;-;-;2728,75;2728,75;747;5,9;21;16,67
"431535 Quinze de Novembro";17;17;16330,36;13651,72;-;-;2678,64;-;-;960,61;960,61;128;7,5;2;11,76
"431560 Rio Grande";1336;1341;2586540,55;2110821,82;-;-;475718,73;-;-;1928,81;1936,03;9593;7,2;96;7,19
