 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Fev/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"320300 Iúna";112;112;68229,47;56369,85;-;-;11859,62;-;-;609,19;609,19;323;2,9;8;7,14
"320305 Jaguaré";26;26;11638,06;8286,46;-;-;3351,60;-;-;447,62;447,62;61;2,3;-;-
"320310 Jerônimo Monteiro";131;131;107029,12;84973,55;-;-;22055,57;-;-;817,02;817,02;560;4,3;6;4,58
"320313 João Neiva";21;21;7221,87;5937,91;-;-;1283,96;-;-;343,90;343,90;81;3,9;2;9,52
"320316 Laranja da Terra";18;18;9538,54;7741,81;-;-;1796,73;-;-;529,92;529,92;44;2,4;-;-
"320320 Linhares";976;976;2362231,16;1914639,84;-;-;447591,32;-;-;2420,32;2420,32;4247;4,4;48;4,92
"320340 Mimoso do Sul";123;123;73721,11;61533,29;-;-;12187,82;-;-;599,36;599,36;492;4,0;5;4,07
"320350 Montanha";68;68;44701,30;36140,44;-;-;8560,86;-;-;657,37;657,37;291;4,3;1;1,47
"320360 Mucurici";54;54;36106,36;29810,08;-;-;6296,28;-;-;668,64;668,64;95;1,8;-;-
"320380 Muqui";31;31;22774,57;18886,19;-;-;3888,38;-;-;734,66;734,66;80;2,6;1;3,23
"320390 Nova Venécia";187;187;106677,98;82501,32;-;-;24176,66;-;-;570,47;570,47;746;4,0;3;1,60
"320400 Pancas";14;14;5067,92;4335,50;-;-;732,42;-;-;361,99;361,99;56;4,0;-;-
"320405 Pedro Canário";124;124;42361,26;36150,25;-;-;6211,01;-;-;341,62;341,62;148;1,2;-;-
"320410 Pinheiros";54;54;22911,05;19680,75;-;-;3230,30;-;-;424,28;424,28;132;2,4;-;-
"320435 Rio Bananal";12;12;4686,04;4091,71;-;-;594,33;-;-;390,50;390,50;42;3,5;-;-
"320450 Santa Leopoldina";103;103;79346,13;21868,84;6720,68;-;35941,81;-;-;770,35;770,35;117;1,1;-;-
"320455 Santa Maria de Jetibá";174;174;81323,42;59266,23;-;-;22057,19;-;-;467,38;467,38;396;2,3;5;2,87
"320460 Santa Teresa";317;317;664614,77;557569,17;-;-;107045,60;-;-;2096,58;2096,58;1405;4,4;32;10,09
"320470 São Gabriel da Palha";54;54;30956,25;25488,34;-;-;5467,91;-;-;573,26;573,26;253;4,7;2;3,70
"320480 São José do Calçado";92;92;64688,34;52276,60;-;-;12411,74;-;-;703,13;703,13;543;5,9;4;4,35
"320490 São Mateus";1279;1279;1256994,71;1028466,89;-;-;228527,82;-;-;982,79;982,79;4533;3,5;82;6,41
"320500 Serra";1543;1543;6780819,02;5828842,83;-;-;951976,19;-;-;4394,57;4394,57;14413;9,3;218;14,13
"320503 Vargem Alta";35;35;9780,82;8570,53;-;-;1210,29;-;-;279,45;279,45;103;2,9;1;2,86
"320506 Venda Nova do Imigrante";169;169;190896,05;151562,33;-;-;39333,72;-;-;1129,56;1129,56;831;4,9;8;4,73
"320520 Vila Velha";2788;2788;6419389,64;5262251,03;-;-;1157138,61;-;-;2302,51;2302,51;15440;5,5;162;5,81
"320530 Vitória";4284;4284;9043583,91;7501813,28;1649,28;-;1539234,51;-;-;2111,01;2111,01;25337;5,9;208;4,86
"330010 Angra dos Reis";592;592;456702,79;356018,91;-;-;100683,88;-;-;771,46;771,46;2929;4,9;21;3,55
"330015 Aperibé";67;67;28195,33;22624,82;-;-;5570,51;-;-;420,83;420,83;239;3,6;2;2,99
"330020 Araruama";260;260;283544,41;223471,06;-;-;60073,35;-;-;1090,56;1090,56;1744;6,7;18;6,92
"330022 Areal";36;36;37936,15;30371,70;-;-;7564,45;-;-;1053,78;1053,78;142;3,9;-;-
"330023 Armação dos Búzios";222;222;126580,87;93822,45;-;-;32758,42;-;-;570,18;570,18;901;4,1;17;7,66
"330030 Barra do Piraí";418;476;448188,13;380562,57;-;-;67625,56;-;-;941,57;1072,22;5082;12,2;43;10,29
"330040 Barra Mansa";1066;1066;2293641,85;1881162,16;-;-;412479,69;-;-;2151,63;2151,63;4665;4,4;79;7,41
"330045 Belford Roxo";1146;1146;1080688,95;942406,76;-;-;138282,19;-;-;943,01;943,01;4857;4,2;69;6,02
"330050 Bom Jardim";105;105;53643,17;41958,48;-;-;11684,69;-;-;510,89;510,89;408;3,9;7;6,67
"330060 Bom Jesus do Itabapoana";243;243;1329014,57;1136798,22;-;-;192216,35;-;-;5469,20;5469,20;1697;7,0;43;17,70
"330070 Cabo Frio";650;650;946817,97;748174,11;-;-;198643,86;-;-;1456,64;1456,64;2511;3,9;53;8,15
"330080 Cachoeiras de Macacu";197;197;143423,79;112926,98;-;-;30496,81;-;-;728,04;728,04;1046;5,3;16;8,12
"330090 Cambuci";124;124;97129,37;78854,51;-;-;18274,86;-;-;783,30;783,30;520;4,2;5;4,03
"330100 Campos dos Goytacazes";1972;2086;4519048,98;3729637,14;-;-;789411,84;-;-;2166,37;2291,61;17868;9,1;164;8,32
"330110 Cantagalo";109;109;72452,83;58539,89;-;-;13912,94;-;-;664,70;664,70;456;4,2;6;5,50
"330120 Carmo";77;77;52974,44;41816,74;-;-;11157,70;-;-;687,98;687,98;406;5,3;4;5,19
"330130 Casimiro de Abreu";154;154;97728,51;75266,65;-;-;22461,86;-;-;634,60;634,60;677;4,4;17;11,04
"330140 Conceição de Macabu";28;28;14670,61;12321,18;-;-;2349,43;-;-;523,95;523,95;517;18,5;3;10,71
"330150 Cordeiro";107;107;240245,17;203866,89;-;-;36378,28;-;-;2245,28;2245,28;529;4,9;17;15,89
"330160 Duas Barras";35;35;19719,05;16302,77;-;-;3416,28;-;-;563,40;563,40;170;4,9;2;5,71
"330170 Duque de Caxias";4296;4296;9715123,66;8100869,28;9076,28;-;1600273,24;-;-;2261,43;2261,43;19045;4,4;496;11,55
"330180 Engenheiro Paulo de Frontin";31;31;27642,23;22518,15;-;-;5124,08;-;-;891,68;891,68;178;5,7;6;19,35
"330185 Guapimirim";152;152;134231,95;113612,75;-;-;20619,20;-;-;883,10;883,10;777;5,1;14;9,21
"330190 Itaboraí";551;551;519333,73;416784,12;-;-;102549,61;-;-;942,53;942,53;4505;8,2;98;17,79
"330200 Itaguaí";288;288;174804,37;128949,41;-;-;45854,96;-;-;606,96;606,96;1204;4,2;18;6,25
"330210 Itaocara";76;76;62657,98;54510,72;-;-;8147,26;-;-;824,45;824,45;425;5,6;12;15,79
"330220 Itaperuna";753;838;3025390,91;2512652,75;-;-;512738,16;-;-;3610,25;4017,78;6154;8,2;67;8,90
"330225 Itatiaia";77;77;29120,93;23058,57;-;-;6062,36;-;-;378,19;378,19;396;5,1;2;2,60
"330240 Macaé";794;794;1177311,07;974071,65;-;-;203239,42;-;-;1482,76;1482,76;4245;5,3;45;5,67
"330250 Magé";405;405;401874,49;324298,50;-;-;77575,99;-;-;992,28;992,28;1465;3,6;21;5,19
"330260 Mangaratiba";160;160;83783,23;63686,30;-;-;20096,93;-;-;523,65;523,65;745;4,7;11;6,88
"330270 Maricá";620;620;1428536,75;1195415,60;-;-;233121,15;-;-;2304,09;2304,09;3288;5,3;95;15,32
"330280 Mendes";29;29;16663,75;13949,37;-;-;2714,38;-;-;574,61;574,61;125;4,3;5;17,24
"330285 Mesquita";687;687;397318,63;232694,62;-;-;164624,01;-;-;578,34;578,34;2182;3,2;-;-
"330290 Miguel Pereira";281;281;173399,57;134343,97;-;-;39055,60;-;-;617,08;617,08;1113;4,0;28;9,96
"330300 Miracema";141;141;220063,54;183273,01;-;-;36790,53;-;-;1560,73;1560,73;492;3,5;8;5,67
"330310 Natividade";42;42;21409,38;16539,56;-;-;4869,82;-;-;509,75;509,75;183;4,4;-;-
"330320 Nilópolis";182;182;214642,46;170728,84;-;-;43913,62;-;-;1179,35;1179,35;920;5,1;3;1,65
"330330 Niterói";2113;2286;3167132,63;2622297,20;-;-;544835,43;-;-;1385,45;1498,88;20118;9,5;185;8,76
"330340 Nova Friburgo";545;698;1298484,01;1094771,42;-;-;203712,59;-;-;1860,29;2382,54;8299;15,2;71;13,03
"330350 Nova Iguaçu";1956;1956;2066503,75;1598258,23;-;-;468245,52;-;-;1056,49;1056,49;13997;7,2;259;13,24
"330360 Paracambi";165;165;110362,91;85172,45;-;-;25190,46;-;-;668,87;668,87;787;4,8;23;13,94
"330370 Paraíba do Sul";425;425;614546,26;531811,12;-;-;82735,14;-;-;1445,99;1445,99;1737;4,1;18;4,24
"330380 Paraty";180;180;121041,29;93316,21;-;-;27725,08;-;-;672,45;672,45;1017;5,7;17;9,44
"330390 Petrópolis";1343;1769;7035240,14;6064312,05;-;-;970928,09;-;-;3976,96;5238,45;20925;15,6;137;10,20
"330395 Pinheiral";43;43;22413,46;19560,39;-;-;2853,07;-;-;521,24;521,24;177;4,1;1;2,33
"330400 Piraí";130;130;79476,79;61763,98;-;-;17712,81;-;-;611,36;611,36;585;4,5;8;6,15
"330411 Porto Real";76;76;123015,08;103063,44;-;-;19951,64;-;-;1618,62;1618,62;573;7,5;8;10,53
"330412 Quatis";35;35;16147,20;13470,18;-;-;2677,02;-;-;461,35;461,35;210;6,0;3;8,57
"330414 Queimados";344;344;349330,79;315044,82;-;-;34285,97;-;-;1015,50;1015,50;1116;3,2;-;-
"330415 Quissamã";155;155;291174,43;234518,42;-;-;56656,01;-;-;1878,54;1878,54;707;4,6;12;7,74
"330420 Resende";620;620;682969,80;556145,86;-;-;126823,94;-;-;1101,56;1101,56;3087;5,0;72;11,61
"330430 Rio Bonito";410;410;696782,17;551782,94;-;-;144999,23;-;-;1699,47;1699,47;1630;4,0;26;6,34
"330440 Rio Claro";29;29;26543,36;20162,45;-;-;6380,91;-;-;915,29;915,29;101;3,5;4;13,79
"330450 Rio das Flores";24;24;13910,67;11901,17;-;-;2009,50;-;-;579,61;579,61;156;6,5;1;4,17
"330452 Rio das Ostras";402;402;317640,31;242227,25;-;-;75413,06;-;-;790,15;790,15;2506;6,2;40;9,95
"330455 Rio de Janeiro";19480;19854;33847662,45;27644087,64;-;-;6203574,81;-;-;1704,83;1737,56;154703;7,9;1854;9,52
"330460 Santa Maria Madalena";45;45;26546,17;20805,66;-;-;5740,51;-;-;589,91;589,91;165;3,7;6;13,33
"330470 Santo Antônio de Pádua";241;241;145719,12;120287,19;-;-;25431,93;-;-;604,64;604,64;966;4,0;18;7,47
"330480 São Fidélis";168;168;237675,88;201850,15;-;-;35825,73;-;-;1414,74;1414,74;1144;6,8;25;14,88
"330475 São Francisco de Itabapoana";44;44;38790,12;34088,16;-;-;4701,96;-;-;881,59;881,59;414;9,4;11;25,00
"330490 São Gonçalo";2492;2590;3344982,58;2732655,51;-;-;612327,07;-;-;1291,50;1342,29;16082;6,5;240;9,63
"330500 São João da Barra";302;302;288773,93;240120,97;-;-;48652,96;-;-;956,21;956,21;1872;6,2;32;10,60
"330510 São João de Meriti";822;822;1436112,75;1084491,23;-;-;351621,52;-;-;1747,10;1747,10;4904;6,0;28;3,41
"330515 São José do Vale do Rio Preto";48;48;32111,14;25230,51;-;-;6880,63;-;-;668,98;668,98;174;3,6;3;6,25
"330520 São Pedro da Aldeia";171;171;100575,61;65797,94;-;-;34777,67;-;-;588,16;588,16;319;1,9;-;-
"330530 São Sebastião do Alto";54;54;26323,03;20079,28;-;-;6243,75;-;-;487,46;487,46;188;3,5;4;7,41
"330550 Saquarema";282;282;174126,89;133211,90;-;-;40914,99;-;-;617,47;617,47;1382;4,9;35;12,41
"330555 Seropédica";128;128;112271,26;81150,07;-;-;31121,19;-;-;877,12;877,12;528;4,1;2;1,56
"330560 Silva Jardim";35;35;18609,60;15937,55;-;-;2672,05;-;-;531,70;531,70;316;9,0;6;17,14
"330570 Sumidouro";45;45;26711,55;21744,66;-;-;4966,89;-;-;593,59;593,59;274;6,1;1;2,22
"330580 Teresópolis";728;745;1504053,56;1236525,92;-;-;267527,64;-;-;2018,86;2066,01;4579;6,3;57;7,83
"330590 Trajano de Moraes";36;36;17348,96;13951,05;-;-;3397,91;-;-;481,92;481,92;125;3,5;3;8,33
"330600 Três Rios";313;349;781140,98;658506,47;-;-;122634,51;-;-;2238,23;2495,66;2265;7,2;29;9,27
"330610 Valença";576;576;810419,29;675710,51;-;-;134708,78;-;-;1406,98;1406,98;3636;6,3;66;11,46
"330615 Varre-Sai";30;30;15633,91;12606,66;-;-;3027,25;-;-;521,13;521,13;93;3,1;1;3,33
"330620 Vassouras";285;285;1039320,53;866819,38;-;-;172501,15;-;-;3646,74;3646,74;1987;7,0;31;10,88
"330630 Volta Redonda";1183;1183;1637051,18;1347501,16;-;-;289550,02;-;-;1383,81;1383,81;8271;7,0;176;14,88
"350010 Adamantina";314;397;617095,28;524020,08;-;-;93075,20;-;-;1554,40;1965,27;3853;12,3;31;9,87
"350050 Águas de Lindóia";109;109;50603,08;40302,24;-;-;10300,84;-;-;464,25;464,25;312;2,9;10;9,17
"350070 Agudos";89;89;33775,59;22263,98;-;-;11511,61;-;-;379,50;379,50;163;1,8;2;2,25
"350100 Altinópolis";85;85;32644,97;26468,98;-;-;6175,99;-;-;384,06;384,06;137;1,6;-;-
"350110 Alto Alegre";5;5;2387,48;2137,84;-;-;249,64;-;-;477,50;477,50;28;5,6;1;20,00
"350130 Álvares Machado";13;13;7839,24;6691,10;-;-;1148,14;-;-;603,02;603,02;61;4,7;2;15,38
"350160 Americana";526;622;782459,32;650701,23;-;-;131758,09;-;-;1257,97;1487,57;5587;10,6;62;11,79
"350170 Américo Brasiliense";249;298;304205,32;233213,84;-;-;70991,48;-;-;1020,82;1221,71;2560;10,3;12;4,82
"350190 Amparo";254;388;710881,95;605040,01;-;-;105841,94;-;-;1832,17;2798,75;4666;18,4;26;10,24
"350210 Andradina";241;241;180116,36;145072,51;-;-;35043,85;-;-;747,37;747,37;901;3,7;21;8,71
"350220 Angatuba";94;94;90266,05;69700,00;-;-;20566,05;-;-;960,28;960,28;351;3,7;3;3,19
"350250 Aparecida";347;347;407373,78;332781,42;-;-;74592,36;-;-;1173,99;1173,99;1139;3,3;18;5,19
"350260 Aparecida d'Oeste";1;1;340,90;301,40;-;-;39,50;-;-;340,90;340,90;2;2,0;-;-
"350270 Apiaí";168;168;146770,22;112988,54;-;-;33781,68;-;-;873,63;873,63;663;3,9;9;5,36
"350280 Araçatuba";940;1000;3429955,71;2887916,60;-;-;542039,11;-;-;3429,96;3648,89;7995;8,5;157;16,70
"350320 Araraquara";1070;1085;2302014,81;1912825,77;-;-;389189,04;-;-;2121,67;2151,42;5726;5,4;83;7,76
"350330 Araras";521;642;1713746,99;1457702,59;-;-;256044,40;-;-;2669,39;3289,34;6354;12,2;58;11,13
"350340 Arealva";12;12;3665,70;2904,56;-;-;761,14;-;-;305,47;305,47;33;2,8;-;-
"350390 Arujá";139;139;82885,36;61862,51;-;-;21022,85;-;-;596,30;596,30;566;4,1;8;5,76
"350400 Assis";676;676;1461358,96;1210467,71;-;-;250891,25;-;-;2161,77;2161,77;3645;5,4;83;12,28
"350410 Atibaia";298;298;111112,65;76831,83;-;-;34280,82;-;-;372,86;372,86;964;3,2;19;6,38
"350420 Auriflama";97;97;62720,19;46415,41;-;-;16304,78;-;-;646,60;646,60;241;2,5;2;2,06
"350450 Avaré";358;358;607453,12;506690,95;-;-;100762,17;-;-;1696,80;1696,80;1666;4,7;32;8,94
"350520 Bariri";122;122;82072,23;63065,15;-;-;19007,08;-;-;672,72;672,72;442;3,6;13;10,66
"350530 Barra Bonita";197;197;168396,45;135862,41;-;-;32534,04;-;-;854,80;854,80;977;5,0;23;11,68
"350550 Barretos";2402;2440;6315182,66;5190720,89;-;-;1124461,77;-;-;2588,19;2629,14;11850;4,9;200;8,33
"350570 Barueri";2657;2657;2333673,94;1867236,65;-;-;466437,29;-;-;878,31;878,31;11795;4,4;116;4,37
"350580 Bastos";80;80;37624,14;29042,56;-;-;8581,58;-;-;470,30;470,30;191;2,4;2;2,50
"350590 Batatais";267;277;287770,20;242107,46;-;-;45662,74;-;-;1038,88;1077,79;1174;4,4;25;9,36
"350600 Bauru";2353;2355;5653977,31;4719944,97;-;-;934032,34;-;-;2400,84;2402,88;15174;6,4;164;6,97
"350610 Bebedouro";349;349;256526,02;199115,40;-;-;57410,62;-;-;735,03;735,03;1120;3,2;18;5,16
"350630 Bernardino de Campos";40;40;33254,18;27103,27;-;-;6150,91;-;-;831,35;831,35;327;8,2;3;7,50
"350635 Bertioga";306;306;173121,21;129502,71;-;-;43618,50;-;-;565,76;565,76;1222;4,0;11;3,59
"350640 Bilac";24;24;8460,98;6999,04;-;-;1461,94;-;-;352,54;352,54;21;0,9;1;4,17
"350650 Birigui";312;312;431412,25;345447,99;-;-;85964,26;-;-;1382,73;1382,73;1511;4,8;22;7,05
"350680 Bocaina";20;20;30296,00;24215,80;-;-;6080,20;-;-;1514,80;1514,80;126;6,3;3;15,00
"350700 Boituva";162;162;103131,27;78859,17;-;-;24272,10;-;-;636,61;636,61;620;3,8;3;1,85
"350710 Bom Jesus dos Perdões";7;7;3218,81;2671,86;-;-;546,95;-;-;459,83;459,83;21;3,0;-;-
"350740 Borborema";55;55;50055,18;40073,56;-;-;9981,62;-;-;910,09;910,09;229;4,2;7;12,73
"350750 Botucatu";1788;1808;5422213,21;4527116,60;-;-;895096,61;-;-;2999,01;3032,56;11049;6,2;122;6,82
"350760 Bragança Paulista";1315;1315;2773205,34;2307660,38;-;-;465544,96;-;-;2108,90;2108,90;6294;4,8;147;11,18
"350790 Brotas";82;82;56869,64;44708,62;-;-;12161,02;-;-;693,53;693,53;343;4,2;6;7,32
"350810 Buritama";50;50;31555,29;25616,75;-;-;5938,54;-;-;631,11;631,11;202;4,0;6;12,00
"350840 Cabreúva";28;28;15751,93;9613,92;-;-;6138,01;-;-;562,57;562,57;61;2,2;1;3,57
"350850 Caçapava";229;229;198768,04;157033,77;-;-;41734,27;-;-;867,98;867,98;838;3,7;18;7,86
"350860 Cachoeira Paulista";59;59;31335,87;26016,87;-;-;5319,00;-;-;531,12;531,12;215;3,6;10;16,95
"350870 Caconde";87;126;109242,40;95352,20;-;-;13890,20;-;-;867,00;1255,66;1326;15,2;1;1,15
"350880 Cafelândia";77;77;65653,78;51284,03;-;-;14369,75;-;-;852,65;852,65;214;2,8;5;6,49
"350900 Caieiras";504;504;352988,50;250532,29;-;-;102456,21;-;-;700,37;700,37;2056;4,1;27;5,36
"350920 Cajamar";62;62;24472,11;19172,53;-;-;5299,58;-;-;394,71;394,71;212;3,4;4;6,45
"350930 Cajobi";37;37;25235,53;20095,10;-;-;5140,43;-;-;682,04;682,04;70;1,9;-;-
"350940 Cajuru";179;179;109880,15;84046,31;-;-;25833,84;-;-;613,86;613,86;621;3,5;5;2,79
"350950 Campinas";5845;5845;13769977,50;11243237,83;-;-;2526739,67;-;-;2355,86;2355,86;33922;5,8;322;5,51
"350960 Campo Limpo Paulista";191;191;122706,55;93852,74;-;-;28853,81;-;-;642,44;642,44;665;3,5;15;7,85
"350970 Campos do Jordão";195;295;370733,52;274595,61;-;-;96137,91;-;-;1256,72;1901,20;4037;20,7;19;9,74
"351000 Cândido Mota";88;88;49243,59;40022,97;-;-;9220,62;-;-;559,59;559,59;308;3,5;3;3,41
"351020 Capão Bonito";150;150;84066,19;60603,27;-;-;23462,92;-;-;560,44;560,44;380;2,5;11;7,33
"351040 Capivari";190;190;127537,75;99912,91;-;-;27624,84;-;-;671,25;671,25;596;3,1;18;9,47
"351050 Caraguatatuba";1006;1006;1759852,04;1451344,75;-;-;308507,29;-;-;1749,36;1749,36;4264;4,2;83;8,25
"351060 Carapicuíba";1200;1200;1149516,56;906422,54;-;-;243094,02;-;-;957,93;957,93;5102;4,3;60;5,00
"351070 Cardoso";24;24;6493,45;5112,73;-;-;1380,72;-;-;270,56;270,56;56;2,3;-;-
"351080 Casa Branca";115;256;215847,69;186348,27;-;-;29499,42;-;-;843,16;1876,94;4365;38,0;7;6,09
"351100 Castilho";36;36;12346,81;10168,66;-;-;2178,15;-;-;342,97;342,97;93;2,6;2;5,56
"351110 Catanduva";1163;1238;2669609,70;2196779,35;-;-;472830,35;-;-;2156,39;2295,45;9401;8,1;128;11,01
"351140 Cerqueira César";82;82;46298,28;36470,00;-;-;9828,28;-;-;564,61;564,61;412;5,0;11;13,41
"351150 Cerquilho";74;74;53864,88;44172,73;-;-;9692,15;-;-;727,90;727,90;343;4,6;7;9,46
"351160 Cesário Lange";27;27;19006,81;15386,71;-;-;3620,10;-;-;703,96;703,96;102;3,8;1;3,70
"351170 Charqueada";21;21;15632,93;12225,39;-;-;3407,54;-;-;744,43;744,43;47;2,2;2;9,52
"355720 Chavantes";75;75;49781,72;40249,70;-;-;9532,02;-;-;663,76;663,76;220;2,9;4;5,33
"351190 Clementina";22;22;14000,43;11646,72;-;-;2353,71;-;-;636,38;636,38;83;3,8;1;4,55
"351200 Colina";70;70;43596,65;33309,64;-;-;10287,01;-;-;622,81;622,81;138;2,0;5;7,14
"351210 Colômbia";1;1;109,24;85,25;-;-;23,99;-;-;109,24;109,24;3;3,0;-;-
"351220 Conchal";89;89;36056,00;28140,55;-;-;7915,45;-;-;405,12;405,12;244;2,7;6;6,74
"351280 Cosmópolis";95;95;44613,98;31370,06;-;-;13243,92;-;-;469,62;469,62;330;3,5;8;8,42
"351300 Cotia";1045;1045;1352632,93;1072468,21;-;-;280164,72;-;-;1294,39;1294,39;4656;4,5;69;6,60
"351340 Cruzeiro";392;392;456180,23;377654,86;-;-;78525,37;-;-;1163,73;1163,73;2376;6,1;47;11,99
"351350 Cubatão";451;451;874251,14;714752,93;-;-;159498,21;-;-;1938,47;1938,47;2165;4,8;27;5,99
"351360 Cunha";82;82;55095,79;45190,03;-;-;9905,76;-;-;671,90;671,90;284;3,5;6;7,32
"351370 Descalvado";107;107;66441,45;51548,05;-;-;14893,40;-;-;620,95;620,95;323;3,0;7;6,54
"351380 Diadema";1654;1654;1770860,64;1415387,66;-;-;355472,98;-;-;1070,65;1070,65;10229;6,2;110;6,65
"351390 Divinolândia";254;384;415236,05;340858,79;-;-;74377,26;-;-;1081,34;1634,79;3918;15,4;2;0,79
"351410 Dois Córregos";108;108;79179,16;63545,75;-;-;15633,41;-;-;733,14;733,14;479;4,4;9;8,33
"351440 Dracena";227;227;495808,45;417414,02;-;-;78394,43;-;-;2184,18;2184,18;1091;4,8;34;14,98
"351450 Duartina";102;102;39646,04;32075,46;-;-;7570,58;-;-;388,69;388,69;280;2,7;8;7,84
"351500 Embu das Artes";396;396;516539,18;405793,06;1000,25;-;109051,02;-;-;1304,39;1304,39;1766;4,5;29;7,32
"351510 Embu-Guaçu";83;83;45389,33;38097,55;-;-;7291,78;-;-;546,86;546,86;199;2,4;2;2,41
"351518 Espírito Santo do Pinhal";230;440;424401,51;361025,99;-;-;63375,52;-;-;964,55;1845,22;6176;26,9;6;2,61
"351520 Estrela d'Oeste";12;12;5296,93;3711,28;-;-;1585,65;-;-;441,41;441,41;25;2,1;-;-
"351540 Fartura";59;59;29251,14;21884,85;-;-;7366,29;-;-;495,78;495,78;204;3,5;7;11,86
"351550 Fernandópolis";389;389;588255,42;491989,74;-;-;96265,68;-;-;1512,22;1512,22;1569;4,0;26;6,68
"351570 Ferraz de Vasconcelos";664;664;627740,10;503482,80;-;-;124257,30;-;-;945,39;945,39;4771;7,2;86;12,95
"351600 Flórida Paulista";32;32;15805,78;12860,03;-;-;2945,75;-;-;493,93;493,93;92;2,9;-;-
"351620 Franca";1520;1627;3534794,48;2901764,61;-;-;633029,87;-;-;2172,58;2325,52;10031;6,6;107;7,04
"351630 Francisco Morato";736;736;777146,00;612306,73;-;-;164839,27;-;-;1055,90;1055,90;3458;4,7;44;5,98
"351640 Franco da Rocha";528;559;651305,01;555808,91;-;-;95496,10;-;-;1165,13;1233,53;6027;11,4;29;5,49
"351660 Gália";10;10;6476,42;5707,35;-;-;769,07;-;-;647,64;647,64;149;14,9;1;10,00
"351670 Garça";176;316;316846,10;270434,17;-;-;46411,93;-;-;1002,68;1800,26;4662;26,5;7;3,98
"351690 General Salgado";13;13;4527,44;3895,75;-;-;631,69;-;-;348,26;348,26;43;3,3;1;7,69
"351740 Guaíra";112;112;63632,63;50332,83;-;-;13299,80;-;-;568,15;568,15;266;2,4;2;1,79
"351760 Guapiara";41;41;30309,33;22969,12;-;-;7340,21;-;-;739,25;739,25;156;3,8;1;2,44
"351770 Guará";70;70;35519,05;27455,77;-;-;8063,28;-;-;507,42;507,42;161;2,3;-;-
"351780 Guaraçaí";18;18;4412,79;3756,19;-;-;656,60;-;-;245,16;245,16;89;4,9;1;5,56
"351820 Guararapes";136;136;77200,66;60075,34;-;-;17125,32;-;-;567,65;567,65;541;4,0;10;7,35
"351830 Guararema";128;128;76109,09;56553,28;-;-;19555,81;-;-;594,60;594,60;329;2,6;5;3,91
"351840 Guaratinguetá";586;586;1586898,42;1307547,55;8864,66;-;264418,00;-;-;2708,02;2708,02;3497;6,0;72;12,29
"351860 Guariba";95;95;66639,99;51434,94;-;-;15205,05;-;-;701,47;701,47;426;4,5;5;5,26
"351870 Guarujá";898;909;1526587,94;1240399,20;-;-;286188,74;-;-;1679,41;1699,99;5600;6,2;73;8,13
"351880 Guarulhos";3982;4523;7794990,90;6497739,19;-;-;1297251,71;-;-;1723,41;1957,56;38283;9,6;390;9,79
"351900 Herculândia";46;46;53181,72;42937,22;-;-;10244,50;-;-;1156,12;1156,12;134;2,9;4;8,70
"351907 Hortolândia";483;483;407026,46;312616,75;-;-;94409,71;-;-;842,70;842,70;1820;3,8;45;9,32
"351910 Iacanga";28;28;3881,11;2821,09;-;-;1060,02;-;-;138,61;138,61;75;2,7;-;-
"351930 Ibaté";77;77;64970,90;49112,78;-;-;15858,12;-;-;843,78;843,78;207;2,7;5;6,49
"351940 Ibirá";5;5;1818,10;1568,83;-;-;249,27;-;-;363,62;363,62;18;3,6;2;40,00
"351960 Ibitinga";266;266;262303,66;215170,15;-;-;47133,51;-;-;986,10;986,10;917;3,4;28;10,53
"351970 Ibiúna";154;154;125254,88;102160,38;-;-;23094,50;-;-;813,34;813,34;660;4,3;11;7,14
"351990 Iepê";48;48;41172,93;32315,71;-;-;8857,22;-;-;857,77;857,77;189;3,9;-;-
"352010 Igarapava";79;79;70875,99;57601,24;-;-;13274,75;-;-;897,16;897,16;445;5,6;14;17,72
"352044 Ilha Solteira";126;126;71028,05;56655,94;-;-;14372,11;-;-;563,71;563,71;500;4,0;15;11,90
"352040 Ilhabela";183;183;143649,23;113834,89;-;-;29814,34;-;-;784,97;784,97;581;3,2;6;3,28
"352050 Indaiatuba";970;1021;1718938,04;1433448,08;-;-;285489,96;-;-;1683,58;1772,10;5162;5,3;62;6,39
"352070 Indiaporã";35;35;11896,68;9305,68;-;-;2591,00;-;-;339,91;339,91;114;3,3;1;2,86
"352090 Ipaussu";51;51;30104,35;23192,80;-;-;6911,55;-;-;590,28;590,28;186;3,6;3;5,88
"352170 Itaberá";46;46;27282,94;18467,68;-;-;8815,26;-;-;593,11;593,11;83;1,8;4;8,70
"352180 Itaí";7;7;2880,01;2584,52;-;-;295,49;-;-;411,43;411,43;30;4,3;2;28,57
